imdb_id,story,summary,tagline,actors,wins_nominations,release_date
tt0082162,Two womanizing slackers  Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood  and fail - miserably. Their third room-mate  shy  and a bookworm - succeeds  much to their chargin. The two scheme up comical ideas to split the two lovebirds  so that their secrets and humiliation are not revealed.,Two womanizing slackers  Omi and Jai (Rakesh Bedi and Ravi Baswani respectively) attempt to woo the new girl in the neighbourhood  and fail - miserably. Their third room-mate  shy  and a ...                    ,,Farooq Shaikh|Deepti Naval|Saeed Jaffrey|Rakesh Bedi|Ravi Baswani|Leela Mishra|Vinod Doshi|Ranjan Grewal|Amitabh Bachchan|Rekha|,,8 May 1981 (India)
tt0397742,Sunita is a radio singer while on vacation in Kashmir Vikram deeply falls in love with and proposes her which she eventually accepts.Vikram introduces Sunita to her mother Sharda Rai Bahadur whose business is her priority she denies their relationship as Sunita is an orphan and from poor family.Vikram and Sunita then decide to marry in a temple they travel in a car along with their friend Gogi.They meet with major accident Vikram is hurt badly and hospitalized while Gogi gets minor injuries but Sunita's face gets completely damaged due to piercing of glass pieces.Sharda tells Sunita to stay away from Vikram as he wont be able to live with her ugly face.Vikram gains conciseness and is told by his mother that Sunita is dead.Meanwhile Sunita is transferred to hospital of Dr Mehra who reconstructs her face she is to to excited to meet Vikram and finds that her face has completely changed and he wont recognize her.,Sunita is a radio singer while on vacation in Kashmir Vikram deeply falls in love with and proposes her which she eventually accepts.Vikram introduces Sunita to her mother Sharda Rai ...                    ,,Rishi Kapoor|Tina Ambani|Poonam Dhillon|Rakhee Gulzar|Shammi Kapoor|Rakesh Bedi|Sarika|Gulshan Bawra|Agha|Iftekhar|Hari Shivdasani|Gulshan|Sunder|,,9 April 1982 (India)
tt0367595,Dr. Wilson (Sanjeev Kumaer) is a humanitarian  and likes to believe that the worse part of a human can be separated and eliminated altogether  to this extent he experiments in various ways in his laboratory. One day he tries out a chemical solution on himself and lets his evil self  Blackstone  lose in bars  dark alleys  and with prostitutes. He is always able to control Blackstone  and comes home late at night to turn himself back to Dr. Wilson. Then things start to get out of control when Blackstone starts getting violent and killing people he dislikes  including Dr. Wilson; and Dr. Wilson finds Blackstone getting stronger  and out of his control  with a motive of taking over Dr. Wilson's life completely.,Dr Wilson is well respected person in a small Goan village  soon one of his experiments will turn him into a monster.,,Sanjeev Kumar|Rekha|Vinod Mehra|Sulakshana Pandit|Amol Palekar|Rajni Sharma|Amjad Khan|Shreeram Lagoo|Iftekhar|Shammi|Suresh Chatwal|Kumar Aditya|Prem Sagar|M.B. Shetty|,,13 March 1981 (India)
tt0373790,Vijay Kumar Saxena is a rich playboy who cares about nothing he falls in love with Asha Nath who she ignore as she is in love with Anil due to an accident committed by Anil Vijay lost his eyesight and needs eyes donation to see again Anil dies and donating his eyes to Vijay who after that shows tremendous change in his behaviour and way of life but will he be able to live his new life forever? will he be able to win Asha hurt especially after she knew about Anil donation?,Vijay Kumar Saxena is a rich playboy who cares about nothing he falls in love with Asha Nath who she ignore as she is in love with Anil due to an accident committed by Anil Vijay lost his ...                    ,,Rajesh Khanna|Reena Roy|Rakesh Roshan|Om Prakash|Shakti Kapoor|Aruna Irani|Mazhar Khan|Vijayendra Ghatge|Pinchoo Kapoor|Rehman|Sarika|Master Vikas|Neeta Mehta|Gour Khurana|,1 nomination,29 June 1981 (India)
tt0315462,Prosecuting Attorney Seema proceeds with the criminal prosecution of Deepak Srivastav  who is accused of Murder. She submits to the Judge to not be fooled by the innocent looks and the silence of the accused  as she will prove that the accused was in fact a cold-blooded murderer who killed a Courtesan by the name of Munnibai. Deepak gets life imprisonment punishment Seema later has been told the truth in her absence complicated by the fact that Seema was in love with the accused about three-years ago.,Prosecuting Attorney Seema proceeds with the criminal prosecution of Deepak Srivastav  who is accused of Murder. She submits to the Judge to not be fooled by the innocent looks and the ...                    ,,Rajesh Khanna|Hema Malini|Poonam Dhillon|Poornima Jayaram|Mazhar Khan|Krishan Dhawan|Pinchoo Kapoor|Ranjeeta Kaur|Om Shivpuri|Shashi Kiran|,1 nomination,
tt0215714,Rani Gayatri Saxena lives alone in her palatial house with her servants.Sunil Saxena a crook working for Boss enters her house and claims to be Ashok Saxena younger brother of her dead husband.But Gayatri claims that he died three years ago in Manila Sunil replaces Ashok's photographs with that of his in order prove the truth Gayatri calls Ashok's fiance Sheela to identify him.Sheela is kidnapped on the way by boss and his men and her father in held captive so that she doesn't disclose identity of Ashok.Sunil also manages to match racing skills of Ashok leaving Gayatri helpless.,A stranger enters a widow's life claiming to be the brother of her dead husband  but she claims that he is a fraud and that her brother-in-law died three years earlier in a car accident.,,Rakhee Gulzar|Mithun Chakraborty|Ranjeeta Kaur|Aruna Irani|Padma Khanna|Amjad Khan|Abhi Bhattacharya|Goga Kapoor|Lakshmi|Sudhir Pandey|Prakash Gill|Mohammed Ali|Anand|Vinod Arora|,,
tt0259996,Sadhana (Rekha) and Ramkumar (Jeetendra) are a married couple. Their marriage gets into troubled waters when Sadhana starts to suspect that Ramkumar is having an affair. Sadhana does not handle the matter properly  and drives him away from her. Her family attempt to talk to her and try to patch things up for the couple  but Sadhana is relentless. What will bring the couple to come together and attempt to re-build their marriage?,Sadhana (Rekha) and Ramkumar (Jeetendra) are a married couple. Their marriage gets into troubled waters when Sadhana starts to suspect that Ramkumar is having an affair. Sadhana does not ...                    ,,Jeetendra|Rekha|Nazneen|Shabana Azmi|Asrani|Mazhar Khan|Agha|Jagdish Raj|Yunus Parvez|Raja Duggal|Dinesh Hingoo|Leela Mishra|Surya Kala|Barindar|,,9 October 1981 (India)
tt0359266,Thakur Virendra Singh lives a wealthy lifestyle in India along with his wife and a son  Kumar. His relative Bihari is envious  and successfully switches his son  Kishan  with Kumar  and also ends up killing Virendra. In this manner  Kumar grows up a wealthy lifestyle  while Kishan lives a poor lifestyle  shunned by his father and his mother  who has lost the use of her vocal chords. Bihari takes Kishan to his brother in Bombay  and leaves him there to lead a life of crime. 20 years later  Kishan has grown up and is now a master burglar. He meets with another burglar  Mary  and both decide to be fifty fifty partners. However  Mary has other plans  she ditches Kishan and joins forces with Diwan Shamsher Singh to masquerade as the long-lost daughter of Ranimaa of Chandpur. Mary does not know that it was the Diwan who has done away with Rajkumari Ratna  and he will not hesitate to kill Mary - or anyone else who dares to stand in his way and the treasure of Chandpur.,Thakur Virendra Singh lives a wealthy lifestyle in India along with his wife and a son  Kumar. His relative Bihari is envious  and successfully switches his son  Kishan  with Kumar  and ...                    ,,Rajesh Khanna|Tina Ambani|Om Shivpuri|Nasir Hussain|Indrani Mukherjee|Anita Guha|Purnima|Paidi Jairaj|Shashi Kiran|Anu Dhawan|Johnny Whisky|Arvind|Nikkey|Kumar|,,13 November 1981 (India)
tt0430133,,Add a Plot »,,Vinod Mehra|Ranjeeta Kaur|Amjad Khan|Kader Khan|Jagdeep|,,
tt0380384,Poor Kamlesh Loves rich and haughty Seema  but she hates him. Seema meets Prince Rakesh which changes her life altogether.,Poor Kamlesh Loves rich and haughty Seema  but she hates him. Seema meets Prince Rakesh which changes her life altogether.,,Mithun Chakraborty|Chandrashekhar|Leena Das|Aruna Irani|Naim Khan|Uma Khosla|Indrani Mukherjee|Paintal|M. Rajan|Ranjeet|Sarika|Mohan Sherry|,,
tt0260047,Thakur Ranjit Singh buys Kajal's freedom from a panderer and installs her in his house with the status of a daughter-in-law - much to the disgust of his uncle  Jasbir. When the sleazy Shakal turns up and arranges a secret meeting with Kajal  Ranjit believes that he has caught his beloved being unfaithful. He exacts a fearful retribution. Obligingly  Jasbir destroys the evidence. Ranjit finds himself being plagued by the restless spirit of Kajal as well as a suspicious policeman. Seeking respite in Bombay  he is stunned to see Kajal's doppelgaenger  a nurse called Kiran. Unnerved  he brings Kiran home with him and finds himself falling in love again. The mystery deepens when Kajal's vengeful spirit murders the usurper  sending Ranjit over the edge and into an asylum.,Thakur Ranjit Singh buys Kajal's freedom from a panderer and installs her in his house with the status of a daughter-in-law - much to the disgust of his uncle  Jasbir. When the sleazy ...                    ,,Vijay Anand|Rekha|Shreeram Lagoo|Leela Mishra|Dheeraj Kumar|Padma Khanna|Pinchoo Kapoor|Iftekhar|Kanchan Mattu|Sunder Taneja|Ratnamala|Gurcharan|Agha|,,29 September 1981 (India)
tt0373887,Ajay Nath comes from a wealthy family  and is prone to playing practical jokes and pranks in order to get his way with this mother and father. In one case he asked one of their family doctors'  Dr. Panjabi  to lie to his dad that he has cancer  so that he can accompany his college friends to a outing to Kashmir. He falls in love with fellow collegian Geeta Chopra  who is in love with Shyam. But Ajay's dad  fooled by his illness convinces her to be kind to him  and she becomes friendly with Ajay  both eventually fall in love with each other and want to get married. Then their family gets the news that Ajay really has cancer and has only a few more months to live. Under the changed circumstances  both the Nath and Chopra families are against the marriage of Ajay and Geeta. Will Ajay and Geeta get married? Does Ajay really have cancer or is this another prank?,Ajay Nath comes from a wealthy family  and is prone to playing practical jokes and pranks in order to get his way with this mother and father. In one case he asked one of their family ...                    ,,Shammi Kapoor|Mala Sinha|Randhir Kapoor|Tina Ambani|Hari Shivdasani|Iftekhar|Sunder|Rajendra Nath|Sharat Saxena|Mahavir Shah|Ravi Berry|Dharamvir|Aditya|Vijay|,,
tt0378069,Radha lives a poor lifestyle with her husband  Mohan  and four sons  Chandan  Raju  Bablu  and Pappu. Although Mohan comes from a rich family  his dad had disapproved of his marriage  and since that day he has not met with him. Now his dad is very ill and the entire family go to visit him  and are welcomed with open arms. Before he passes away  he shows Mohan the family's treasure  which consists of gold and jewelery  hidden under a temple  which can only be opened by four different keys. Mohan asks his children to keep one key. Then his dad passes away  and Lalchand  an employee  who has overheard the conversation between father and son decides to keep the treasure to himself. He ends up killing Mohan  getting arrested and sentenced to a long prison term. Alone and widowed  Radha  gets separated from her sons and loses her mind. Years later the sons have grown up. Chandan calls himself Bholaram and runs a milk dairy farm; Raju is a career thief and burglar and goes by the name of ...,Four young boys tragically separated from their parents and each other grow up to become four different men with divergent values and conflicting methods. Fate eventually sets their paths for a head on collision.,,Birbal|Mithun Chakraborty|Mohan Choti|Danny Denzongpa|Dulari|Vijayendra Ghatge|Kalpana Iyer|Mala Jaggi|Padmini Kapila|Ranjeeta Kaur|Amjad Khan|Kaajal Kiran|Neeta Mehta|Mac Mohan|,,
