crew_id,name,born_year,death_year,profession,known_for
nm2941662,Dipesh Jain,\N,\N,writer|editor|producer,tt2369357|tt1518185|tt2302416|tt2188649
nm2945270,Anand Tiwari,1983,\N,actor|producer|director,tt2082197|tt1010048|tt2436516|tt0977855
nm2955107,Raj Kumar Gupta,\N,\N,director|writer|producer,tt2246724|tt1241195|tt1734110|tt7363076
nm2963987,Willy,\N,\N,director,tt3743514|tt0271996
nm2964065,Raja,\N,\N,director,tt1621166|tt3325444|tt1801831|tt0271996
nm2967962,Sohail Tatari,\N,\N,director|music_department,tt8682658|tt4742490|tt2912578|tt1260689
nm2980812,Anil Senior,\N,\N,director|writer,tt10305992|tt1218345|tt4362346|tt6969506
nm2981154,Shailesh Verma,\N,\N,writer|director,tt1217642|tt1185412|tt2767712
nm2986415,Arindam Nandy,\N,\N,director|writer|soundtrack,tt1220718
nm2989170,Ayush Raina,\N,\N,director|writer,tt9077626|tt3644222|tt1221142|tt3177332
nm3009758,Sushil Rajpal,\N,\N,cinematographer|director|writer,tt8380128|tt0985636|tt1722425|tt10399702
nm3035236,Vasan Bala,\N,\N,writer|actor|director,tt5662932|tt8055888|tt2350496|tt2198101
nm3041478,Chand Mehta,\N,\N,assistant_director|director|editor,tt1483815|tt0381090
nm3051114,Anthony D'Souza,\N,\N,director|writer|producer,tt11022324|tt1223922|tt6017906|tt2571140
nm3054406,Jaiveer,\N,\N,writer|actor|director,tt4387040|tt2438764|tt9624498|tt1465488
nm3056909,Dayanand,\N,\N,director|costume_department,tt2706372|tt1252292|tt2855066
nm3058370,Rajesh Ram Singh,\N,\N,director|producer,tt0326745|tt3418990|tt4806056|tt6016672
nm3060331,Luv Ranjan,\N,\N,producer|writer|director,tt4430136|tt7581902|tt1926313|tt1327035
nm3075046,Supavitra Babul,\N,\N,director|writer|producer,tt1241195|tt2347289|tt7743400|tt5915502
nm3085237,Milind Gadagkar,\N,\N,writer|director|soundtrack,tt1016177|tt1201557|tt1267500|tt1612611
nm3109648,Shree Narayan Singh,\N,\N,editor|director|editorial_department,tt2377938|tt3848892|tt5785170|tt1280558
nm3109770,Neeraj Pandey,\N,\N,writer|editorial_department|director,tt4169250|tt3848892|tt1280558|tt2377938
nm3114227,Sanjay Puransingh Chauhan,\N,\N,director|writer,tt1285245
nm3124342,Manish Harishankar,\N,\N,assistant_director|director|writer,tt2615584|tt1252596|tt3021244|tt5289170
nm3125271,Shashant Shah,\N,\N,director|producer,tt2848824|tt1884268|tt1288638|tt7275814
nm3140608,Sunaina Bhatnagar,\N,\N,assistant_director|director|writer,tt1275863|tt6033536|tt1839596|tt1093370
nm3172019,Sourabh Shrivastava,\N,\N,director|writer,tt1312135|tt7282762|tt5013008
nm3214585,Mukesh Saigal,\N,\N,director,tt0897413
nm3218978,Abhinay Deo,\N,\N,director|producer,tt1934231|tt2792284|tt6972140|tt1772872
nm3221483,Navaniat Singh,\N,\N,director|assistant_director|producer,tt3607226|tt1904875|tt2821880|tt1694561
nm3258929,Sai Kabir,\N,\N,writer|director,tt2338862|tt3290688|tt10766374|tt5784864
nm3262433,Raj Mehta,\N,\N,assistant_director|actor|director,tt4900716|tt8504014|tt2402131|tt1545082
nm3262773,Ashish R. Shukla,1981,\N,director|writer|miscellaneous,tt7111656|tt7099330|tt1327035|tt2401719
nm3283556,Kushal Ruia,\N,\N,art_department|director|producer,tt2317103|tt2661448|tt1946563|tt2677096
nm3283906,Nishtha Jain,\N,\N,director|writer|producer,tt1360797|tt2393725|tt2196638|tt2678148
nm3328918,Jehangir Surti,1971,\N,director|assistant_director|miscellaneous,tt1372681|tt1334254|tt1929237
nm3351620,Vijay Lalwani,\N,\N,writer|director|producer,tt1373156
nm3357569,Manoj Amarnani,\N,\N,actor|director|writer,tt1389126|tt3881136|tt1188996
nm3362991,Ashter Syed,\N,\N,producer|director|editor,tt5543746
nm3378055,Sheershak Anand,\N,\N,writer|director|editor,tt2404519|tt4853926|tt1372681|tt2229842
nm3378345,Shantanu Ray Chhibber,\N,\N,writer|director|actor,tt2229842|tt4853926|tt2404519|tt1372681
nm3386152,Anshai Lal,\N,\N,assistant_director|director,tt1185420|tt5502766|tt0871510|tt2344678
nm3387699,B. Padmanabham,\N,\N,assistant_director|director,tt0284056|tt0055949|tt0060689|tt0154630
nm3389135,Navinder Pal Singh,\N,\N,assistant_director|director|actor,tt3449788|tt11046300|tt1201557|tt0378072
nm3391111,Saad Khan,\N,\N,writer|director|cinematographer,tt2191164|tt5281432|tt1493820|tt1773282
nm3392871,Anup Das,\N,\N,director|writer,tt1745753|tt2781512
nm3442103,Chakri Toleti,\N,\N,director|actor|writer,tt0086231|tt1417299|tt1891755|tt3757186
nm3454973,Jaswant Gangani,\N,\N,writer|director|music_department,tt1435585|tt4760750|tt7288082
nm3462170,Qaushiq Mukherjee,\N,\N,director|writer|cinematographer,tt7981260|tt5240748|tt2261700|tt3724898
nm3463234,Raja Sen,\N,\N,writer|director|actor,tt1740745|tt1370429|tt5207116|tt2436516
nm3464122,Faraz Haider,\N,\N,director|actor|writer,tt5738464|tt3129282|tt1292703|tt7412738
nm3469020,Sonam Nair,\N,\N,director|writer|actor,tt10365978|tt1324059|tt2814372|tt6337878
nm3470556,Anusha Rizvi,\N,\N,writer|director,tt1447508|tt3779396
nm3479561,Rajesh Sethi,\N,\N,director,tt1445563|tt0360693|tt1486321|tt7963766
nm3481531,Rahul Dahiya,\N,\N,writer|director|actor,tt0995823|tt3542186|tt1585630|tt4307132
nm3508781,Abhinav Kashyap,\N,\N,writer|director|actor,tt1385824|tt1620719|tt0289725|tt2576450
nm3536895,Amit Masurkar,\N,\N,writer|director|music_department,tt6484982|tt2191641|tt2679480|tt2429640
nm3538058,Amit Rai,\N,\N,director|writer,tt1471247
nm3540484,M. Madhusudhana Rao,\N,\N,director,tt0186799
nm3558297,Indrajit Nattoji,\N,\N,director|visual_effects|animation_department,tt3447364|tt1479667
nm3563150,Rakesh Kakaria,\N,\N,director,tt1483815|tt4417710|tt4203766|tt3734198
nm3573399,Prashant Nair,\N,\N,director|writer|producer,tt2614722
nm3578603,Manish Tiwary,\N,\N,director|writer,tt2215163|tt1099196|tt8555626
nm3583700,Agneya Singh,\N,\N,director|producer|cinematographer,tt1730348|tt2963974|tt1496795|tt1730235
nm3588814,Arup Dutta,\N,\N,director|composer|writer,tt2404187|tt8543412|tt1501301
nm3590210,Baljit Singh Deo,\N,\N,director|editor|cinematographer,tt2357211|tt4984868|tt1500815|tt4846926
nm3592235,Ritesh Batra,1979,\N,director|writer|producer,tt4827986|tt2051839|tt7778680|tt2350496
nm3597507,Swapna Joshi,\N,\N,director,tt4910308|tt4471622|tt7976536|tt1503640
nm3603873,Amar Kaushik,\N,\N,assistant_director|director|actor,tt2436516|tt9420648|tt8108202|tt6110822
nm3672165,Aijaz Khan,\N,\N,director,tt4177040|tt1539331|tt7527082|tt2248939
nm3672712,Shubhashish Bhutiani,\N,\N,writer|director|producer,tt3082844|tt2190024|tt5997928|tt4459836
nm3704744,Rajesh Bajaj,\N,\N,director|writer|producer,tt1255873|tt3176310|tt10529494|tt2560098
nm3710212,Tony,\N,\N,director,tt1079967
nm3720444,Arnab Chaudhuri,\N,\N,director,tt2404027
nm3721662,Nilesh Maniyar,\N,\N,writer|assistant_director|casting_director,tt2929690|tt1274295|tt4322066
nm3746062,Suresh Triveni,\N,\N,director|writer|music_department,tt6791730|tt9024610|tt1579383|tt8303588
nm3749594,Aditya Om,\N,\N,actor|director|writer,tt2318401|tt5175604|tt4550794|tt4859526
nm3754410,Shekhar S. Jha,\N,\N,director|writer,tt1577048|tt6499258|tt2753528|tt8569206
nm3758267,Anand Gaekwad,\N,\N,director|producer,tt0978726
nm3758453,Radha Krishna Jagarlamudi,\N,\N,director|writer|actor,tt5137380|tt2499856|tt5832544|tt1583256
nm3764951,Indrajit Lankesh,\N,\N,director|writer|producer,tt1579812|tt4647014|tt3227016|tt2979334
nm3796324,Jagdish Rajpurohit,\N,\N,actor|director|writer,tt2979920|tt2265191|tt2424988|tt1532957
nm3797575,Srijit Mukherji,1977,\N,writer|director|actor,tt10217550|tt7822320|tt4115752|tt10834986
nm3805636,Akashaditya Lama,\N,\N,writer|director,tt4472754|tt2346744|tt5537602
nm3826513,Ranjit Tiwari,\N,\N,assistant_director|director|writer,tt5697870|tt2385104|tt4467202|tt4467262
nm3827190,Vijay Pal,\N,\N,editor|director,tt4994210|tt7284048|tt1611834|tt7288592
nm3828156,Ashok Kheny,\N,\N,director|actor|producer,tt1964837|tt1610418
nm3830958,Rajesh Ranshinge,\N,\N,director|writer,tt1943898|tt3919008|tt0401916|tt1612573
nm3867923,Sartaj Singh Pannu,\N,\N,director|writer|actor,tt7177642|tt1630613|tt5017192
nm3870994,Pankaj Batra,\N,\N,director|writer|producer,tt6750962|tt7762982|tt1636842|tt10984686
nm3876286,Jagbir Dahiya,\N,\N,director|producer,tt1637692
nm3882793,K.D. Satyam,\N,\N,writer|director|producer,tt5216810|tt1643224|tt2156785|tt7296496
nm3886871,Mohammed Israr Ansari,\N,\N,producer|director|writer,tt1643224
nm3896655,Rakesh Mehta,\N,\N,director|writer|producer,tt1644622|tt8316026|tt2327389|tt5532888
nm3908851,Sunil Prem Vyas,\N,\N,director|writer|actor,tt2368456|tt1874505|tt4384270|tt2361116
nm3912281,Saahil Prem,\N,\N,actor|director|writer,tt3814100|tt1784632|tt0795434|tt2609218
nm3962028,Kushal Srivastava,\N,\N,writer|director|producer,tt10990796|tt6275262|tt8503154|tt1950094
nm3963684,Hemant Gaba,\N,\N,director|writer|producer,tt5032504|tt1679290|tt5207116|tt9064242
nm3971343,Gopi Puthran,\N,\N,writer|director|assistant_director,tt1606267|tt3495000|tt5668770
nm3975202,Tanuj Bhramar,\N,\N,director|actor,tt1685685|tt8265146|tt5615116|tt4069964
nm3982140,Madan,\N,\N,director|producer|writer,tt0139237|tt0415082
nm3990464,R.S. Ghelan,\N,\N,director,tt1692213
nm3996936,S. Manasvi,\N,\N,writer|director,tt4299952|tt7972346|tt1907660|tt1695793
nm4058904,Chaitanya Tamhane,\N,\N,writer|producer|director,tt1719631|tt3717068
nm4083927,Manoj K. Jha,\N,\N,assistant_director|writer|director,tt1904875|tt4846926|tt1620933|tt8406866
nm4105024,Karan Butani,\N,\N,director|writer|assistant_director,tt3094390|tt2073070|tt8338746|tt1735504
nm4118651,Sachin P. Karande,\N,\N,director|producer,tt1740017|tt1899342|tt5032524|tt5032564
nm4136040,Sattwik Mohanty,\N,\N,writer|assistant_director|director,tt1512220|tt7154994|tt4117066
nm4138262,Ribhu Dasgupta,\N,\N,director|writer,tt4814290|tt8069036|tt8907992|tt1754202
nm4145594,Manu Warrier,\N,\N,writer|director,tt3770660|tt3666258|tt1756673|tt10751548
nm4191586,Vidhi Kasliwal,\N,\N,producer|director|assistant_director,tt1781838|tt5988306|tt9044540|tt6417788
nm4199076,Sandeep Mohan,\N,\N,director|writer|cinematographer,tt1784526|tt5207116|tt6892468|tt3444018
nm4205110,Adesh Prasad,\N,\N,assistant_director|editorial_department|director,tt1608777|tt1773764|tt8239946|tt1772332
nm4244515,Nila Madhab Panda,\N,\N,director|producer|writer,tt3477214|tt6143422|tt8136908|tt1805263
nm4250442,Srikanth Velagaleti,\N,\N,writer|director,tt1809399
nm4258925,Shankhadeep,\N,\N,director|writer,tt1814619
nm4264671,Shashank Khaitan,\N,\N,director|writer|actor,tt9053392|tt6277440|tt7638344|tt3678938
nm4273332,Vishal Aryan Singh,\N,\N,director|writer,tt1821692
nm4286800,Atlanta Nagendra,\N,\N,writer|director,tt1826763
nm4288676,Dhananjay Mishra,\N,\N,composer|director|music_department,tt5177986|tt5216490|tt5216596|tt5216486
nm4318159,Nitesh Tiwari,\N,\N,writer|director|music_department,tt5074352|tt1841542|tt6967980|tt3531852
nm4335706,Rono Mukherjee,\N,\N,director|composer,tt1847735
nm4339734,Sudhir R. Nair,\N,\N,director,tt1849067
nm4355606,Ashima Chibber,\N,\N,director|assistant_director|writer,tt0871510|tt2323964|tt1198101|tt1839596
nm4366835,Vick Krishna,\N,\N,actor|editor|director,tt6581468|tt3749900|tt7130830|tt2741602
nm4376891,Sanghamitra Chaudhuri,\N,\N,director|writer,tt2279622|tt1867064
nm4408957,Vineet Khetrapal,\N,\N,director|actor|producer,tt1886663
nm4415009,Pawan Kripalani,\N,\N,director|writer,tt5743656|tt1890513|tt3449320|tt9766256
nm4420679,Sanjoy Nag,\N,\N,actor|director|producer,tt7791496|tt1895476|tt5351378|tt6148812
nm4425804,Aman Mihani,\N,\N,director|producer,tt1900937
nm4428456,Sachindra Sharma,\N,\N,writer|director,tt4954486|tt1807978|tt3720438|tt4355892
nm4446096,Bumpy,\N,\N,producer|director|actor,tt1918927|tt8305218|tt5508864|tt3611266
nm4466728,Manish Vatssalya,\N,\N,actor|director|producer,tt2759338|tt2294685|tt10801314|tt1643224
nm4533509,Rakesh Ranjan Kumar,\N,\N,director|writer,tt1980970|tt7624840
nm4541258,Ravindra Gautam,\N,\N,director|producer,tt7762954|tt7154568|tt7598598|tt8925254
nm4556524,Akhilesh Jaiswal,\N,\N,writer|director,tt3431714|tt2882328|tt10427918|tt1954470
nm4559842,Sanjivan Lal,\N,\N,director|writer,tt8615806|tt8571888|tt8615834|tt2012576
nm4562662,Mandeep Kumar,\N,\N,director|assistant_director,tt1694561|tt2014260|tt5565818|tt2130242
nm4726754,Delwar Jahan Jhantu,\N,\N,writer|director|music_department,tt7272794|tt6532862|tt5515490|tt0114175
nm4735289,Avinash Kumar Singh,\N,\N,director|writer|cinematographer,tt2224313|tt3033936|tt3766912|tt3114866
nm4737894,Atanu Mukherjee,\N,\N,editor|director|writer,tt4121522|tt4016908|tt3389030|tt7341406
nm4766248,Pia Sukanya,\N,\N,actress|music_department|director,tt2679480|tt4971258|tt2084863|tt9741682
nm4766683,Japinder Kaur Baweja,\N,\N,director|writer|miscellaneous,tt2800452|tt1848771|tt2107858
nm4784536,Neeraj Ghaywan,\N,\N,director|writer|assistant_director,tt2119517|tt4635372|tt6077448|tt1954470
nm4788557,Naseem,\N,\N,director,tt0385978
nm4819186,Dharmendra Suresh Desai,\N,\N,assistant_director|director,tt0278315|tt2377938|tt5165344|tt0273535
nm4827297,Brahmanand S. Singh,\N,\N,director|writer|producer,tt2152803|tt6597248|tt7482222|tt7743400
nm4857370,Pratim D. Gupta,1981,\N,writer|director|producer,tt2187003|tt10574498|tt4943558|tt5207116
nm4858383,Joe Rajan,\N,\N,director|producer,tt2188811
nm4877064,Baadal,\N,\N,director|writer,tt2211133
nm4877866,Kirshan Kumar,\N,\N,director|writer|producer,tt2211133
nm4885675,Amit Khanna,\N,\N,director|writer|producer,tt8090138|tt4511416|tt5671138|tt2224541
nm4894328,Akshay Akkineni,\N,\N,assistant_director|director|writer,tt0315642|tt2358412|tt2233949|tt3794302
nm4897775,Prashant Singh,\N,\N,director|assistant_director|miscellaneous,tt4068208|tt8785426|tt1694542|tt2359810
nm4897879,Prem Prakash Modi,\N,\N,assistant_director|director|actor,tt0454391|tt7571718|tt6107292|tt1398391
nm4962135,Navneet Behal,\N,\N,director|writer|visual_effects,tt7395466|tt2317135
nm4996262,Navin Batra,\N,\N,director|writer,tt2353775|tt2375567|tt7591498
nm5014824,Mikhil Musale,\N,\N,director|writer|assistant_director,tt8983180|tt3590482|tt2365873|tt5979920
nm5021208,Yash Dave,\N,\N,director|writer,tt2378057
nm5021698,Allyson Patel,\N,\N,director,tt2378057
nm5040636,Cherag Ruparel,\N,\N,assistant_director|director|writer,tt1606267|tt2308773|tt3398052|tt10443846
nm5059583,Gitanjali Sinha,\N,\N,director|writer,tt2402745
nm5068738,Naman Nitin Mukesh,\N,\N,assistant_director|director,tt9176260|tt7926004|tt2759338|tt2404519
nm5074529,Anand Kumar,\N,\N,producer|director,tt5420484|tt6149998|tt3877652|tt2171454
nm5082788,Suhas Kadav,\N,\N,director|animation_department|writer,tt8242412|tt0381772|tt2649730|tt6278732
nm5088926,Prateek Chakravorty,\N,\N,producer|assistant_director|writer,tt1146325|tt2185084|tt9552702|tt4959358
nm5104917,Saandesh Nayak,\N,\N,actor|director|writer,tt2208248|tt0151150|tt6494578|tt5130348
nm5113220,Zeishan Quadri,\N,\N,producer|actor|writer,tt1954470|tt9883006|tt4117066|tt10366052
nm5118627,Shuja Ali,\N,\N,director|writer,tt3475862|tt2222716
nm5120912,Ajay Bahl,\N,\N,director|writer|cinematographer,tt2408040
nm5137243,Manish Manikpuri,\N,\N,director,tt2243336
nm5148918,Vickrant Mahajan,\N,\N,director|actor|writer,tt2251552
nm5151261,Shamin Desai,\N,\N,director|writer,tt4911068|tt6177406|tt2256514
nm5160867,Adeeb Rais,\N,\N,director|actor|writer,tt10400330|tt8917560|tt2216852|tt3006094
nm5194324,Aman Sachdeva,\N,\N,director,tt2290762|tt9861342|tt6020166|tt2998196
nm5197715,Vikram Veturi,\N,\N,animation_department|director,tt4673986|tt2321492|tt10608760|tt4352362
nm5211567,Shaurya Singh,\N,\N,actor|director|writer,tt2332570|tt3426342|tt6611040|tt7681514
nm5218083,Rajesh. K.,\N,\N,director|writer|actor,tt1783352|tt2571418|tt2517776|tt2337292
nm5234003,Karan Darra,\N,\N,director|assistant_director,tt2203308|tt8507568|tt2246595|tt3886444
nm5240719,Pritish Chakraborty,\N,\N,director|writer|assistant_director,tt2367056|tt6451298|tt10107284|tt10107380
nm5265679,Mahesh Kodiyal,\N,\N,director|writer,tt2389486
nm5301256,Zaid Ali Khan,\N,\N,director|producer,tt2429930
nm5310667,Vishwas Patil,\N,\N,director|writer,tt2438764
nm5326250,Anurag Singh,\N,\N,director|writer|assistant_director,tt3607198|tt5891348|tt6264938|tt5195856
nm5366274,Karthik Subbaraj,\N,\N,director|writer|producer,tt3569782|tt8959820|tt10661848|tt2585562
nm5412321,Jaideep Chopra,\N,\N,producer|director|writer,tt7376546|tt2554042|tt8427496|tt8461406
nm5437013,Rajesh Bhatt,\N,\N,assistant_director|director,tt2703684|tt3673988|tt0317569|tt0400571
nm5443224,Ashish Bhavsar,\N,\N,director|writer|producer,tt2585654
nm5445941,Shiv Kumar,\N,\N,director,tt2753344|tt0446905|tt0378105|tt0062670
nm5455809,Shammi Chhabra,\N,\N,director|writer,tt2612924
nm5459869,Jiten,\N,\N,director,tt2619760
nm5479546,Rajeev-Neelabh,\N,\N,director,tt2644446
nm5498803,Mustafa Engineer,\N,\N,director,tt4332856|tt2668860
nm5535238,Dipankar Senapati,\N,\N,assistant_director|director,tt1801098|tt5896934|tt2356426|tt3080284
nm5556806,Asit Sen,1922,2001,director|writer|assistant_director,tt0398193|tt0148692|tt0321968|tt1524567
nm5579635,Jagan Shakti,\N,\N,assistant_director|director,tt7770158|tt2556308|tt5946128|tt2181931
nm5581835,Abhishek Dogra,\N,\N,assistant_director|director|writer,tt1532957|tt4332114|tt0493417|tt7526836
nm5592581,Rajiv Chilaka,\N,\N,director|producer|writer,tt6543086|tt2798620|tt4570986|tt4171600
nm5596139,Prerna Wadhawan,\N,\N,producer|director|writer,tt2802062|tt4896462
nm5648841,Siddharth Malhotra,\N,\N,director|writer|assistant_director,tt1428459|tt0189633|tt6588966
nm5649895,Samir Tewari,\N,\N,director,tt2876408
nm5650589,Nalan Kumarasamy,\N,\N,writer|director|actor,tt2877108|tt4741412|tt5200962|tt7019942
nm5714434,Aban Raza,\N,\N,director|camera_department,tt2963974
nm5777473,Rakhee Sandilya,\N,\N,director|writer|assistant_director,tt6997642|tt2216852
nm5778075,Shekhar Ghosh,\N,\N,director|writer|producer,tt3005850|tt6571258
nm5783340,Krishan Hooda,\N,\N,writer|director|producer,tt8952648|tt3641820|tt6915020|tt6914936
nm5801372,Sandeep A. Varma,\N,\N,director|writer|producer,tt3056632|tt9271450|tt9015860|tt5897230
nm5883328,Karan Anshuman,\N,\N,writer|producer|director,tt3422462|tt6112414|tt6473300|tt3065040
nm5926064,Tarun Madan Chopra,\N,\N,director|writer,tt3166542
nm5932553,Vinil Mathew,\N,\N,director|writer,tt10980724|tt3173910|tt9185242|tt4874948
nm6016331,Madhureeta Anand,\N,\N,director,tt3261022
nm6062667,Dinesh P. Bhonsle,\N,\N,director|writer,tt7028142|tt3311236|tt5040904
nm6085179,Gurmmeet Singh,\N,\N,assistant_director|director|producer,tt0449994|tt0461936|tt6112414|tt6473300
nm6087261,Vats Amit,\N,\N,director,tt3309844
nm6121143,Mrityunjay Devvrat,\N,\N,director|writer,tt3369670
nm6182370,Anil Ballani,\N,\N,director,tt4579982|tt3431756
nm6204476,Shefali Bhushan,\N,\N,actor|writer|producer,tt5837424|tt4874314|tt3453964|tt5178120
nm6216458,Rajesh Pandey,\N,\N,director|assistant_director,tt3465488|tt10856158
nm6235677,Umesh Bist,\N,\N,writer|director,tt3483596|tt5076268|tt4467202
nm6269768,Syed Ahmad Afzal,\N,\N,writer|director|cinematographer,tt7390718|tt6582458|tt5600714|tt3514330
nm6295660,Sanamjit Singh Talwar,\N,\N,director|writer|music_department,tt3539966
nm6322632,Sabir,\N,\N,director,tt3565354
nm6345090,Mahesh Vaijnath Doijode,\N,\N,writer|director|producer,tt3585758
nm6350459,Tanushri Chattrji Bassu,\N,\N,director|writer,tt3681414
nm6372816,Nicholas Kharkongor,\N,\N,director,tt3611062|tt8747548|tt5046500
nm6379626,Vikramjit Singh,\N,\N,writer|cinematographer|director,tt4985254|tt2976182|tt0083452
nm6405127,Ivan Ayr,\N,\N,director|writer|editor,tt5270166|tt3645896|tt5174726|tt6078866
nm6436658,Ashwiny Iyer Tiwari,\N,\N,director|writer|miscellaneous,tt5832922|tt8983166|tt5005684|tt6967980
nm6455554,Nitin Chandra,\N,\N,director|writer,tt8852426|tt5487250|tt5344460|tt3693936
nm6463414,Sunil Sanjan,\N,\N,writer|producer|director,tt4493550|tt3701072
nm6468326,Avinash Das,1976,\N,miscellaneous|director|writer,tt2360717|tt3705084|tt6058394
nm6482555,Vivek b Agrawal,\N,\N,producer|assistant_director|director,tt0857381|tt6077448|tt3322420|tt2882328
nm6504950,Harish Chawla,\N,\N,director,tt0381321
nm6544018,Tabrez Hashmi,\N,\N,director|production_manager,tt1234250|tt0116153|tt0476550
nm6576798,Afzal Ahmed,\N,\N,director,tt0317699|tt4332952|tt3811418
nm6630093,Sunil Subramani,\N,\N,assistant_director|director,tt1198101|tt2082197|tt0495032|tt4129428
nm6658775,V.K. Singh,\N,\N,director|writer,tt3893476
nm6682160,Sujeeth,\N,\N,writer|director|assistant_director,tt6836936|tt3916700|tt5849466
nm6706863,Sanjay Patel,\N,\N,writer|producer|director,tt6395306|tt3959638
nm6754527,Abhijit Panse,\N,\N,director|writer,tt7777196|tt4019578
nm6795773,Sukumar Nair,\N,\N,director,tt4063584
nm6808897,Abhishek Bindal,\N,\N,writer|director|actor,tt3169676|tt2006233
nm6832369,Gurmeet Ram Rahim Singh,1967,\N,writer|music_department|miscellaneous,tt4921860|tt6642396|tt6467380|tt4107858
nm6970465,Kamal Master,\N,\N,director,tt0359059
nm6993762,Shivaji Lotan Patil,\N,\N,director|writer|producer,tt4288730|tt9841876|tt5511856|tt4386684
nm7014744,Mahesh Bhatt,\N,\N,writer|director|producer,tt4309284
nm7039575,Samir Soni,\N,\N,director|writer|producer,tt4335954
nm7060527,Kamal Raj Bhasin,\N,\N,director,tt0368825
nm7066534,Milann Ajmera,\N,\N,director,tt2872050
nm7110450,Qasim Khallow,\N,\N,camera_department|writer|actor,tt3495026|tt10017956|tt2574698|tt2016894
nm7113817,Prem Sagar,\N,\N,producer|director,tt0378071|tt8435290|tt8230598
nm7125624,Aarun Nagar,\N,\N,actor|director|writer,tt4451552|tt9795264|tt4541102|tt1517792
nm7156665,Suzad Iqbal Khan,\N,\N,director|writer|actor,tt5456810|tt4485366|tt8157072|tt5937870
nm7169171,Bobby Khan,\N,\N,director|writer,tt4500734
nm7207144,Jasbir Bhaati,\N,\N,director|writer,tt1450737|tt5978194|tt11102876|tt4541102
nm7222185,Shadaab Mirza,\N,\N,director|writer,tt4556848
nm7229397,Giresh Naik,\N,\N,director,tt4565796
nm7243220,Shakir Khan,\N,\N,director|writer,tt4581722
nm7248306,Aanand Raut,\N,\N,director,tt4594848
nm7278299,Anu Menon,\N,\N,writer|director,tt8242548|tt2064849|tt4818930|tt5207116
nm7299654,Anirudh Chawla,\N,\N,writer|director|actor,tt4654760
nm7315088,Munindra,\N,\N,director,tt4671212
nm7326029,Kapri Vinod,\N,\N,director,tt4707940
nm7344577,Kirti Kumar,\N,\N,director|actor|music_department,tt0118654|tt0363666|tt0105209|tt0119760
nm7354230,Munish Bhardwaj,\N,\N,actor|writer|director,tt3614516|tt3743158|tt5343678|tt6768582
nm7381564,Biswajeet Bora,\N,\N,director|writer|actor,tt4760900|tt6367610
nm7393769,Honeypreet Insan,\N,\N,actress|assistant_director|director,tt6642396|tt6040012|tt4107858|tt6467380
nm7435455,Deepak Chandra,\N,\N,editor|miscellaneous|editorial_department,tt4906960|tt2976182|tt4500734|tt5759244
nm7444979,Dedipya Joshii,\N,\N,director|writer|producer,tt4844708|tt9055312
nm7447165,Raaj Shaandilyaa,\N,\N,writer|director,tt9248940|tt6265988|tt2150177|tt5943306
nm7498460,Ruchika Oberoi,\N,\N,writer|director,tt4916048
nm7562796,Irshad Khan,\N,\N,producer|director,tt4995402|tt8856006
nm7591029,Lom Harsh,\N,\N,director|writer|actor,tt8016496|tt8484464|tt5525846|tt6577566
nm7609904,Shashank Udapurkar,\N,\N,director|actor|writer,tt6170046|tt9642630|tt6118134|tt5058136
nm7630832,Krishnadev Yagnik,\N,\N,director|writer,tt8831284|tt5909308|tt5086104|tt6771678
nm7665605,Rohit Naiyar,\N,\N,assistant_director|director,tt0933175|tt1252594|tt0409068|tt1499935
nm7752309,Rajeev Chaudhari,\N,\N,director|writer|music_department,tt5227468
nm7884640,Arjun Mukerjee,\N,\N,director,tt4552546
nm7898757,K. Mishra,\N,\N,director,tt0447559
nm7922790,Shailendra Pandey,\N,\N,director|actor|writer,tt0488836|tt5463608
nm7943703,Subroto Paul,\N,\N,director|assistant_director|editorial_department,tt7277150|tt5154096|tt5632164
nm7951585,Pankaj Sharma,\N,\N,director|producer,tt8823390|tt6449730
nm7987302,Sachin Gupta,\N,\N,director|writer|producer,tt7722184|tt2907156|tt4859310|tt8499798
nm8033571,Rajiv Dhingra,\N,\N,miscellaneous|director|writer,tt4846952|tt3402548|tt7549484|tt5569468
nm8119703,Ravi Udyawar,\N,\N,director|writer,tt5690142
nm8169127,Jitendra Tiwari,\N,\N,director,tt5752374
nm8169229,Monjoy Joy Mukerji,\N,\N,director|writer,tt5752458
nm8174390,Rajesh Butalia,\N,\N,director|writer,tt5760490
nm8254923,Pranav Singh,\N,\N,director,tt5752374
nm8393092,Shekhar Sirrinn,\N,\N,director|writer|composer,tt7189494|tt7548968
nm8623146,Sankalp Reddy,\N,\N,director|writer,tt6299040
nm8645748,Vishal Mishra,\N,\N,director|writer,tt8706852|tt6334874|tt7871054
nm8698556,Aziz Zee,\N,\N,director|actor,tt6409494|tt7997334|tt7403550
nm8737501,Aparnaa Singh,\N,\N,director,tt6467738
nm8744023,Lalit Mohan,\N,\N,director|writer,tt5919914|tt8163874|tt6862542|tt6477736
nm8784283,Ajay Pannalal,\N,\N,director,tt6537508
nm8852813,Kunal v Singh,\N,\N,director|writer,tt6656806
nm9049092,Vijay Ratnakar Gutte,\N,\N,director,tt6986710
nm9057289,Ovais Khan,\N,\N,director|cinematographer,tt11007050|tt6985880
nm9133927,Ahmed Faisal Inam,\N,\N,miscellaneous|director|writer,tt1740017|tt1999199|tt10210258|tt10210090
