imdb_id,directors,writers
tt0247911,nm0080333,nm0080327|nm0223475|nm0240882
tt0247915,nm0695162,nm1538297|nm0695162
tt0247933,nm0695162,\N
tt0247936,nm0695162,\N
tt0247944,nm0438029,nm0438029|nm0080327|nm1122442|nm0765454
tt0247992,nm0223522,nm0415514
tt0248012,nm0006659,nm0006659|nm0796503
tt0248032,nm0626047,\N
tt0248125,nm0899649,\N
tt0248126,nm0424103,nm0424103|nm1099235
tt0248135,nm0004363,\N
tt0248185,nm0006765,nm0151512|nm0006765|nm0430785|nm1252453|nm0864605
tt0248216,nm0754818,nm1144751|nm0754818
tt0248289,nm0631539,nm0222147|nm0239270|nm0253913|nm5244631|nm5244535
tt0248307,nm0631539,nm0631539|nm0834529
tt0248428,nm1184301|nm0890060,nm1776758|nm0080238|nm0244335|nm0890060
tt0248617,nm0007131,nm0007131|nm0318616|nm0438089|nm1173370
tt0249358,nm0657505,\N
tt0249371,nm0007144,nm1062080|nm0007144|nm1063072
tt0249398,nm0657706,\N
tt0249492,nm0659225,nm1802540|nm0659225
tt0249588,nm0787453,nm0787453|nm0438499
tt0249986,nm0659225,\N
tt0250043,nm0657505,\N
tt0250121,nm0659225,\N
tt0250122,nm1524147,nm1195250|nm1524147|nm1629116
tt0250339,nm0659849,nm0025613
tt0250415,nm0438029,nm0415514
tt0250441,nm0660936,\N
tt0250452,nm0997633,nm1178114|nm1007381
tt0250483,nm0787453,nm0409790
tt0250642,nm0660936,\N
tt0250690,nm0244892,nm0244892|nm0244898
tt0250774,nm0616107,nm1178114|nm0080327|nm1764928|nm0796503
tt0250803,nm0659849,nm4437962
tt0251053,nm7344577,nm1104579
tt0251068,nm1519318,\N
tt0251143,nm1021985,nm1021985|nm0795651
tt0251194,nm2388843,nm2388843|nm0718764
tt0251320,nm2577595,nm0080327
tt0251346,nm0092555,nm0092555|nm0451168
tt0251355,nm0801870,nm0801870
tt0251356,nm0463319,nm1261023
tt0251395,nm0999502,\N
tt0251426,nm0474909,\N
tt0251756,nm0890060,nm2832163|nm1156290
tt0252038,nm0795430,nm0596130
tt0252247,nm0708913|nm0708917,\N
tt0252277,nm0223485,\N
tt0252318,nm0609359,nm0609359
tt0252385,nm0708917,nm1562798
tt0252558,nm0677501,\N
tt0253194,nm0223522,nm0415514|nm0619305|nm1182352
tt0253514,nm0708913|nm0708917,nm2259697|nm1672155|nm1915608|nm0708900
tt0253618,nm0708913|nm0708917,nm1915608|nm0708900|nm1830689|nm1551680
tt0254164,nm0695153,nm0025613
tt0254179,nm0712541,nm0015287
tt0254247,nm0693092,nm0693092|nm1178697
tt0254348,nm0695153,\N
tt0254354,nm0695153,nm0025613|nm0416078|nm3794006
tt0254437,nm0695153,nm0066074|nm0346618|nm1599186
tt0254462,nm0695153,\N
tt0254481,nm0004363,nm0004363|nm0409790|nm0080432|nm0080327|nm0796503
tt0254683,nm0463315,nm0244335
tt0254737,nm0695153,\N
tt0254927,nm0411185,nm0659238|nm0692586|nm1871268|nm0881418
tt0255050,nm0695264,nm0025613
tt0255097,nm0062614,\N
tt0255111,nm0201710,nm0201710|nm0611618|nm1022213
tt0255112,nm0438029,nm0415833|nm0438029|nm1611837
tt0255120,nm0576554,nm0795661
tt0255212,nm0442479,nm0415833|nm0707287
tt0255267,nm0695264,nm3119418|nm1376084|nm0695264|nm3119576
tt0255305,nm0903423,nm1018030|nm0903423
tt0255309,nm0542498,nm3168813|nm0542498|nm0802143
tt0255401,nm0698184,nm0698184
tt0255543,nm0474856,nm0474617|nm0474856|nm1628361
tt0255593,nm0695264,\N
tt0255713,nm0070867,nm0006659|nm0796503
tt0255822,nm0700572,\N
tt0255886,nm0705555,\N
tt0256112,nm0705555,\N
tt0256692,nm0122216|nm0122217,nm0333033|nm0796503|nm0903423
tt0256951,nm0600793,\N
tt0257209,nm0706480,nm0539857|nm0654891|nm0706480|nm0892850
tt0257475,nm0611535,nm0434318|nm1126884|nm1022269
tt0257662,nm0706484,\N
tt0257763,nm0706484,\N
tt0257910,nm0706484,nm0474883|nm0694884
tt0257965,nm0706484,\N
tt0258647,nm0746937,nm0442396
tt0259170,nm0451313,nm0434318|nm2011682
tt0259214,nm0707988,nm1514492|nm0471424|nm0781679|nm0820232
tt0259244,nm0707988,\N
tt0259322,nm0220849|nm0707382,nm2078367|nm0854919|nm0220849|nm0707382
tt0259390,nm0707988,nm1514492|nm0471424|nm2809881
tt0259534,nm0595917|nm0757223|nm0765886,nm0787452|nm1033349
tt0259541,nm0707382,nm0707382|nm0762779
tt0259547,nm0070867,nm0592784
tt0259571,nm0220849|nm0707382,nm0220849|nm2078367|nm0707382
tt0259583,nm0707382|nm0220849,nm0220849|nm0707382
tt0259831,nm0708899,nm1248468
tt0259848,nm0851253,\N
tt0259854,nm0708913|nm0708917,nm4101385|nm1562798|nm0708900
tt0259877,nm0708917|nm0708913,nm0222743|nm0708913
tt0259996,nm0851253,nm0080180|nm0713592
tt0260047,nm0708913|nm0708917,nm0025629|nm0708900
tt0260060,nm0708917|nm0708913,nm2259697|nm0708900|nm1551680
tt0260064,nm0851253,\N
tt0260066,nm0851253,\N
tt0260097,nm0851253,nm0442396|nm0474883|nm1295045
tt0260107,nm0851253,nm1539595|nm0713592
tt0260112,nm0851253,nm1522328|nm1539595|nm0713592|nm0851253
tt0260144,nm0851253,nm1077938|nm0851253
tt0260155,nm0708913|nm0708917,nm1263086|nm1022269|nm3452210
tt0260156,nm0851253,nm1754517|nm1539595|nm0713592|nm2148798
tt0260168,nm0708451,\N
tt0260207,nm0851253,\N
tt0260217,nm0851253,\N
tt0260222,nm0851253,\N
tt0260286,nm0708917|nm0708913,nm0707274|nm1033297
tt0260303,nm0708913|nm0708917,nm1915608|nm1263086|nm1618284
tt0260336,nm0851253,nm1351748
tt0260411,nm0708917|nm0708913,nm1915608|nm1263086|nm1618284|nm0948335
tt0260494,nm0708913|nm0708917,nm1915608|nm0708913|nm1551680|nm2053743
tt0260579,nm0851253,nm0436804
tt0260580,nm0851253,\N
tt0260792,\N,\N
tt0260838,nm0450200,nm0708900|nm1551680
tt0261035,nm0450200,\N
tt0261064,nm0450200,\N
tt0261296,nm0708899,nm1915608|nm1248468
tt0261545,nm0542498,nm0403960|nm0542498
tt0262242,nm0201927,nm0201927|nm1563127
tt0262359,nm0781830,\N
tt0262446,nm0474840,nm1212772|nm0474840|nm0729815|nm1551878
tt0262458,nm0201927,nm0030116|nm0408526|nm0434318|nm4088588
tt0262527,nm0611531,nm0080432|nm1599186|nm0611531
tt0262534,nm0201927,\N
tt0262612,nm0201927,\N
tt0262703,nm0201927,nm0201927|nm1980441|nm1539595|nm0713592
tt0262714,nm0201927,\N
tt0262717,nm1457158|nm0385758,nm0434318|nm2521443|nm1178697
tt0262747,nm0201927,nm0201927|nm0659238|nm1335808
tt0262801,nm0201927,nm0201927|nm1563127
tt0262913,nm0201927,nm0030116|nm0201927|nm0707303|nm0713592
tt0262933,nm0201927,\N
tt0263491,nm0542498,nm0542498
tt0264210,nm0803350,nm1077277|nm1300956
tt0264785,nm0710622,\N
tt0265148,nm0054744,nm0054744
tt0265241,nm0713587,nm0713587|nm0713593
tt0265452,nm0787022,nm0787022
tt0265690,nm0781830,\N
tt0266260,nm0712541,nm0015287
tt0266439,nm0712541,nm0015287
tt0266456,nm0712540,nm0712541|nm1575071
tt0266712,nm0712540,nm0023551|nm1330622|nm1391276|nm0712540
tt0266752,nm0712541,nm0451311
tt0266753,nm0712540,\N
tt0266757,nm0712540,nm0347899|nm1391276
tt0266765,nm0712540,nm0474913|nm0712540
tt0266832,nm0711754,nm1040879|nm0711754|nm0795664
tt0266858,nm0712540,nm0712540
tt0266875,nm0890060,nm0795664|nm0882596|nm0890060
tt0267246,nm0348495,nm0080327|nm0659238|nm0784044
tt0267252,nm0201713,nm0201713|nm0442396|nm0659238|nm0661494
tt0267266,nm0755500,\N
tt0267289,nm0746950,nm0560943
tt0267363,nm1055105,nm1055051|nm1055105|nm1055879
tt0267424,nm0899649,nm0080327|nm0784044|nm0796503|nm0899649
tt0267548,nm0223522,nm0415514|nm1182139|nm1182352
tt0267613,nm1207038,\N
tt0267617,nm0796505,nm0222428|nm1007381|nm1261023|nm1031548|nm0796505
tt0267695,nm0746950,\N
tt0267701,nm0755500,\N
tt0267703,nm0092555,nm0092555|nm1011364
tt0267742,nm1160075,nm1221396|nm1160075
tt0267813,nm0195934,nm0718764
tt0267830,nm0300638,\N
tt0267845,nm0593967,nm0430799|nm2176801
tt0267905,nm0195934,nm0442396|nm0792767
tt0267924,nm0746915,\N
tt0267928,nm0219964,nm0080327|nm0219964|nm3168813|nm0452021|nm0802143|nm1587301
tt0268117,nm0759662,nm1278451|nm1749036|nm0707410|nm0759662
tt0268129,nm0759662,nm0620786|nm1567895
tt0268131,nm0759662,\N
tt0268141,nm0759662,nm0611557|nm1110725|nm0759662
tt0268146,nm0759662,nm1213496|nm1160321
tt0268160,nm0759662,\N
tt0268162,nm0759662,\N
tt0268165,nm0756393,\N
tt0268166,nm0755997,\N
tt0268169,nm0788858,nm0788858
tt0268173,nm0755997,\N
tt0268216,nm0755997,nm1537744|nm1339788|nm1381505|nm2598150|nm0755997
tt0268217,nm0759662,nm0310170
tt0268220,nm0759662,nm0097894|nm0310170|nm2547886
tt0268252,nm0759662,nm1028406|nm0315905
tt0268258,nm0756393,\N
tt0268273,nm0759662,\N
tt0268326,nm0759662,\N
tt0268331,nm0756393,nm4784116|nm0471424
tt0268342,nm0756393,\N
tt0268349,nm0756393,nm0756393
tt0268373,nm0046985,\N
tt0268384,nm0759662,\N
tt0268389,nm0759662,nm0081980|nm3120911
tt0268394,nm0759662,nm0097894|nm0310170|nm0435673
tt0268395,nm0755997,nm0755997
tt0268401,nm0613517,nm0155027|nm2097520|nm0482553|nm4077288|nm1106372
tt0268407,nm0759662,nm0097894|nm0415838|nm0713592
tt0268416,nm0755997,nm1381505|nm2598150|nm0755997
tt0268449,nm0759662,nm0620786|nm1567895
tt0268456,nm0706491,\N
tt0268489,nm0759662,nm0310170
tt0268519,nm0759662,nm0097894|nm0659760
tt0268533,nm0756488,\N
tt0268547,nm0755997,\N
tt0268555,nm0756393,\N
tt0268585,nm0755997,\N
tt0268614,nm0756488,\N
tt0268631,nm1321895,nm0536936|nm1149889
tt0268639,nm0759662,nm0310170|nm0416078|nm9373286
tt0268990,nm0227604,nm0415833
tt0269080,nm0006358,\N
tt0269344,nm0764314,nm1129275|nm3033158|nm0764314
tt0269456,nm0856701,nm0015296
tt0269601,nm0764314,\N
tt0269665,nm0764314,\N
tt0269684,nm0764314,\N
tt0269758,nm0300638,\N
tt0269811,nm0764314,\N
tt0269818,nm0764816,\N
tt0269826,nm0764314,\N
tt0270091,nm0223049,nm0417714|nm0795664|nm0841918
tt0270219,nm0710043,nm1540480|nm0713592
tt0270299,nm0746937,nm0442396
tt0270666,nm0905561,nm0873035
tt0270820,nm0695328,\N
tt0270880,nm0578604|nm0474844,nm1300956
tt0271023,nm0385758,nm1121795|nm0154123|nm0385758
tt0271138,nm0223050,nm0223050|nm1272557
tt0271166,nm0595924,\N
tt0271243,nm0359489,nm0359489
tt0271397,nm0576454,nm0015296|nm0097894|nm0576454
tt0271421,nm0451313,nm0015296
tt0271432,nm0451166,nm0015296
tt0271458,nm0244335,\N
tt0271587,nm1224744,nm0015296|nm0536936|nm1224744
tt0271604,nm0712541,\N
tt0271670,nm0244873,nm0015296
tt0271748,nm0222427,nm0063357|nm0080327|nm0796503
tt0271996,nm2963987|nm2964065,\N
tt0272062,nm0438029,nm0080327|nm0415833|nm0438029|nm0452021
tt0272118,nm0858239,nm0015287|nm0025613|nm0222218|nm0451311
tt0272543,nm0007147,nm0007147
tt0272607,nm0438029,nm1122442
tt0272651,nm0070867,nm1209468|nm0952067
tt0272688,nm0080333,nm0080315|nm0223475
tt0272735,nm0062614,nm0062614|nm0063357|nm1182139
tt0272736,nm0463316,nm0159147|nm0463316
tt0273045,nm0802692,\N
tt0273164,nm0493923,nm0493923
tt0273261,nm0956511,\N
tt0273406,nm0409791,nm0442396
tt0273452,nm0613517|nm1543887,nm0451168
tt0273513,nm0363029,nm1913900
tt0273535,nm0712542,\N
tt0273681,nm0890320,nm0755997
tt0273695,nm0997778,\N
tt0273804,nm0451222,nm0244335
tt0273884,nm0542498,nm1194981|nm0542498|nm1330871
tt0274019,\N,nm0013838|nm1766825|nm0796503
tt0274086,nm0621189,nm0025399
tt0274353,nm0611562,nm0310170
tt0274477,nm0728263,\N
tt0274481,nm0728263,\N
tt0274764,nm1150018|nm1001810,\N
tt0274791,nm0611562,nm0097894|nm0310170
tt0274888,nm0583894,\N
tt0274944,nm0024039,nm1840972|nm0310170
tt0275217,nm0611562,nm1818198|nm1129275|nm0659760
tt0275291,nm0025611,\N
tt0275363,nm0024039,nm1538297
tt0275364,nm0007147,nm0007147
tt0275381,nm0619777,\N
tt0275442,nm0746937,nm1121795|nm1122375|nm1123313
tt0275466,nm0434275,nm0434275|nm0451168
tt0275489,nm0611562,nm0310170|nm1129275
tt0275608,nm0442472,nm2276362|nm1318670|nm0442472|nm3042580
tt0275616,nm10613703,\N
tt0275748,nm1160321,\N
tt0275922,nm5556806,nm0025613
tt0276063,nm0710615,nm0025613|nm1393979|nm1205556
tt0276150,nm0858239,nm0025613
tt0276220,nm0836899,\N
tt0276309,nm0858239,nm0025613|nm0222218
tt0276438,nm0788158,nm0025613
tt0276542,nm0836899,nm0025613|nm0694884
tt0276628,nm0786042,nm0025613|nm1563127|nm1559999
tt0276861,nm0695171,\N
tt0276925,nm0025611,\N
tt0277446,nm0025627,nm0025613
tt0277761,nm0710138,\N
tt0277981,nm0422552,nm1172043|nm1173370
tt0278291,nm0122216|nm0122217,nm0080327|nm0240882|nm0333033|nm0903423
tt0278315,nm0712541,nm3168813|nm0837000
tt0278522,nm0223522,nm0415514|nm1182139|nm1182352
tt0279021,nm0782766,nm1104579|nm0442396
tt0280394,nm0233252|nm0013026,\N
tt0280396,nm0782766,nm0796503|nm9280062
tt0280397,nm0781830,nm0788888
tt0280398,nm0158343|nm0755420,nm0417558|nm1136699
tt0280465,nm0612730,nm0592784|nm0037025|nm1286507|nm1288293|nm0612730|nm2832163
tt0280832,nm2223387,nm1206432|nm0080432|nm0436804
tt0280968,nm0422689,nm0657532
tt0280968,nm0422689,nm0657532
tt0281102,nm0611548,nm0611548
tt0281656,nm0558393,nm0659242|nm0659243
tt0281913,nm0890864,\N
tt0282268,nm0080315,nm1178212|nm0223475|nm1179055
tt0282275,nm0463315,nm0442396|nm1007381|nm0463315|nm0661494
tt0283417,nm1393978,\N
tt0283844,nm1339877,nm0659760|nm1818281
tt0283911,nm0968648,nm1841821|nm0968648|nm1010679|nm3766045|nm0223606|nm0269806|nm0463313|nm1007919
tt0283934,nm2347893,\N
tt0284039,nm1031045,nm1538297|nm1522328
tt0284056,nm3387699,nm0151300|nm0436464
tt0284083,nm0201713,nm0201713|nm0080327|nm0802143|nm3168813
tt0284137,nm0788858,nm1100075
tt0284248,nm0049416,nm0049244|nm0049335|nm0788888
tt0284328,nm0442479,nm0415514|nm0440269
tt0284383,nm2571203,nm0097894
tt0284411,nm0474860,\N
tt0284419,nm1339877,nm1985087|nm0659760|nm1532756
tt0284421,nm0201897,\N
tt0284443,nm0710615,nm1714668|nm3988399|nm0471424
tt0284456,nm0576488,nm0788888
tt0284479,nm1247781,nm1257497|nm1007381
tt0284481,nm0788158,nm2182375|nm0471424|nm2176290
tt0284811,nm0195934,nm0707534
tt0284999,nm0994425,nm0051841|nm0996003
tt0285319,nm0041928,nm0041928
tt0285958,nm0706800,nm0101555|nm0706800|nm0787022
tt0286416,nm0996494,nm0025607|nm0031686|nm0463313|nm0474875|nm0792767
tt0286421,nm0539495,nm0080432|nm0451168
tt0286478,nm0997633,nm1416090|nm0997633
tt0286504,nm0851253,nm0765454
tt0286539,nm0996320,nm0996320
tt0286545,nm0762638,nm0997828
tt0286576,nm0493923,nm1481242|nm1257497
tt0286593,nm0062614,nm0713615
tt0286620,nm0080333,nm0244335
tt0286640,nm0300638,nm0442396|nm0661494|nm0765454
tt0286664,nm0154113,nm0154113|nm2133616
tt0286672,nm0463315,nm1014395|nm0062620|nm0994884|nm0442396|nm1007381|nm3651888|nm0661494
tt0286683,nm0782766,nm0408534|nm3610118|nm0434318|nm0463313|nm3611680|nm0707274|nm1182352
tt0286705,nm0408371,nm0080327|nm0408371|nm0784044|nm0796503
tt0286707,nm0025609,nm1575438|nm1019121
tt0286723,nm0561360,\N
tt0286724,nm0438029,nm0080327|nm0438029|nm0452021|nm0659238
tt0286752,nm0539781,nm0080432|nm0430799|nm1022269
tt0286772,nm0802692,\N
tt0286803,nm0007147,\N
tt0286891,nm0997778,nm0997778|nm1802892
tt0286907,nm0576494,\N
tt0286910,nm0474909,nm0415840|nm0442396|nm0434318
tt0286934,nm0996945,nm1358885|nm0996945|nm1359852
tt0286936,nm0223485,nm0795651
tt0286938,nm2223387,nm2223387
tt0286942,nm0070867,nm0006659|nm0952067
tt0287081,nm0997778,nm1196064
tt0287111,nm0151504,nm0151504|nm0659238
tt0287152,nm0999502,\N
tt0287537,nm0633106,nm1186435
tt0289685,nm0013160,nm0451314
tt0289686,nm1015828,nm1014395|nm2388843
tt0289725,nm0348495,nm3508781|nm0440604
tt0289845,nm1018493,nm1028832|nm1018493|nm0659238
tt0290179,nm0304356,nm0304356|nm0430799|nm0445474
tt0290183,nm0223485,nm0795651
tt0290213,nm0046985,nm0451314|nm1031548
tt0290231,nm0710615,nm3215194|nm1033349
tt0290258,nm0802692,nm1019121
tt0290326,nm1025280,nm1304578|nm1025280
tt0290331,nm0710043,nm0415514
tt0290393,nm0712544,nm1541014
tt0290429,nm0450200,nm1019121
tt0290501,nm1027895,nm1027895
tt0290685,nm0849195,nm0707274|nm1532889
tt0290763,nm0474913,nm0474913
tt0290820,nm1023986,nm1023986|nm1145607
tt0290839,nm1028138,nm0430799|nm1618283
tt0290940,nm1028138,nm0430799
tt0291376,nm0788171,nm0440604|nm0788171
tt0291883,nm0755420,nm1358885
tt0292036,\N,\N
tt0292113,nm0720763,nm1646570|nm1464314|nm0592794|nm4101787
tt0292490,nm1027719,nm1539594|nm1027719|nm1260845
tt0292527,nm1032152,nm1032152
tt0292552,nm2177665|nm0012892,nm2177665|nm0012892
tt0292606,nm1018906,nm0451314|nm1031548
tt0292740,nm2577595,nm0080327|nm0434318|nm2577595
tt0292742,nm1032940,nm0080432|nm0759785|nm1019121
tt0293081,nm0304369,nm1232217|nm3244490
tt0293342,nm0764316,nm0438499|nm1351622|nm0764316
tt0293589,nm0788910,nm1584874|nm1160321
tt0293634,nm0049416|nm0890320,nm0049335|nm0756393
tt0294264,nm0471452,nm2832163|nm0352032|nm1576124
tt0294492,nm0997778,nm0997778|nm0007161|nm0765454
tt0294662,nm0348495,nm0348495|nm1403790|nm1249419|nm1179457
tt0296574,nm0890060,nm2832163|nm1156290
tt0296702,nm0612730,nm0222147|nm0854919
tt0296705,nm1474029|nm2553888,\N
tt0297001,nm0536818,\N
tt0297241,nm0223522,nm0223522|nm1182139|nm1182352
tt0297731,nm0849200,nm2543860|nm0795652|nm0849200
tt0297738,nm0849200,\N
tt0297781,nm0814343,nm0080432|nm0620786|nm0659760
tt0297983,nm0451393,nm1182139|nm1182352|nm0759785
tt0298078,nm0788391,nm0534848|nm0788391
tt0298267,nm0244876,\N
tt0298327,nm1065099,nm1121795|nm1646458|nm0154123
tt0298366,nm0416225,nm0025613|nm3618178
tt0298437,nm0019425,\N
tt0298582,nm0901135,nm0474777|nm0695264|nm0700584
tt0298606,nm0698184,nm0698184|nm0903423
tt0298607,nm0151511,nm4607871
tt0298952,nm0746937,\N
tt0299027,nm1070317,nm1070009|nm1070317|nm5288050
tt0299078,nm1069827,nm0347899
tt0299108,nm1069826,nm1069826|nm4060831
tt0300028,nm1077277,nm1300956
tt0300033,nm0623320,nm0154123|nm0179740|nm0430799|nm0623320
tt0300160,nm1077919,nm1077938
tt0300475,nm1039454,\N
tt0300575,nm0315905,nm0051779|nm0315905
tt0301179,nm1082555,nm3473561
tt0301215,nm0848343,nm1575438|nm0765166
tt0301231,nm0848343,nm0015287
tt0301240,nm0576543,nm1195250|nm1149889|nm0576543
tt0301250,nm0542498,nm1090330|nm0542498|nm0759785
tt0301810,nm0848343,\N
tt0302058,nm0848343,nm0015287|nm0451311
tt0302479,nm0385758,nm0385758|nm1568120|nm1562372
tt0302524,nm0542498,nm1090330
tt0302955,nm0623320,nm4317334|nm0430799|nm1914446
tt0304147,nm2223387,nm0244887|nm1146214|nm2223387
tt0304204,nm0435753,nm3395111|nm0659760
tt0305173,nm0706484|nm2300142,nm0451168|nm1110850
tt0305241,nm0083208,nm3075046
tt0305455,nm0542498,nm3168813|nm0542498|nm0802143|nm0854158
tt0305689,nm0695175,nm1207042
tt0306065,nm0304369,nm0011996|nm0223354|nm0347899|nm0611582
tt0306228,nm1110074,nm1110074|nm1110123|nm0856888
tt0306434,nm1150959,nm1164191|nm0438089|nm1150959
tt0306840,nm0795664,\N
tt0306855,nm0151504,nm0151504
tt0307116,nm0894354,nm3168813|nm0894354
tt0307682,nm0463315,\N
tt0307866,nm1126068,nm1126068
tt0307873,nm0080333,nm0080315|nm0223475
tt0308347,nm0201710,nm0201710|nm0611618|nm1022213
tt0308417,nm0592803,nm0012541|nm0403960|nm0592802|nm0592803|nm0837000
tt0308640,nm1057948,\N
tt0309005,nm0814343,nm0080432|nm1082205|nm1533033
tt0309087,nm0576494,nm1178159|nm1179291|nm1179457
tt0309261,nm1297859,\N
tt0309618,nm0792905,nm0080327|nm1031548|nm0784044|nm0796503
tt0309800,nm1137757,nm0657532|nm1807045
tt0309926,nm0471443,\N
tt0310254,nm0660967,nm0415514
tt0311356,nm0666674,nm0666674
tt0311401,nm1142222,\N
tt0311411,nm0539495,nm1300956
tt0311413,nm1024505,nm1031548|nm0765454
tt0312445,nm0882772,\N
tt0312538,nm0788391,nm0310170
tt0312664,nm1163799,nm1163220|nm1163799|nm1167643
tt0312836,nm1165583,\N
tt0312883,nm0613517,nm0796503
tt0313213,nm0066918,\N
tt0313395,nm0474837,nm0474837|nm1182139|nm1182352
tt0313495,nm0411541,nm1569099|nm1856915
tt0313596,nm1119681,\N
tt0313844,nm1200832,nm1200832
tt0313971,nm0820232,\N
tt0314005,nm0707393,\N
tt0314006,nm0633106,nm1330915|nm0633106|nm0814592
tt0314049,nm0708001,\N
tt0314186,nm0814592,nm0746937|nm0796503|nm0814592
tt0314487,nm0788158,nm0471424
tt0314557,nm0788158,nm2909860|nm0220828|nm2153379|nm0755997
tt0315292,nm1160119,\N
tt0315319,nm0802692,nm0795664|nm0841918
tt0315389,nm0788158,\N
tt0315462,nm0762638,nm3035871|nm1652170
tt0315487,nm0159269,\N
tt0315632,nm0611548,nm1186435
tt0315777,nm1007319,nm1007319
tt0315893,nm1167431,\N
tt0316112,nm0539491,\N
tt0316190,nm1167982,nm1802432|nm1802794|nm0765166|nm1802934
tt0316268,nm1224555,nm1569099|nm1359852
tt0316386,nm0765873,\N
tt0316506,nm1164074,\N
tt0316521,nm0788158,nm0471424|nm0788158|nm0858238
tt0316529,nm0710615,\N
tt0316592,nm0611542,\N
tt0316733,nm1165295,\N
tt0316911,nm1165505,nm1104579|nm1165503
tt0317117,nm0814343,nm0620786|nm0667948|nm0713592
tt0317312,nm0836942,nm0713592|nm0836942
tt0317355,nm1163386,nm1163386
tt0317637,nm0595924,nm1196064
tt0317641,nm1077919,nm0025607|nm1141624|nm0442396|nm0451168|nm0661494
tt0317680,nm0714783,nm0451168
tt0317699,nm6576798,\N
tt0317751,nm0814343,nm0080432|nm0814343
tt0317811,nm0593967,nm0430799|nm2176801|nm1351748
tt0317902,nm0836899,nm0049335|nm0244898|nm0713593
tt0317985,nm0802168,nm0409790|nm0415514
tt0318405,nm0623320,nm0440589|nm0623320
tt0318584,nm0707274,nm0471424|nm0707274
tt0318607,nm1470989|nm1583171,nm1001877|nm1391608
tt0318956,nm0025609,\N
tt0319020,nm0080333,nm1019121|nm0474617|nm0903423|nm2115854
tt0319480,nm0897196,nm2169831|nm2117592|nm1182352|nm0792767
tt0319500,nm1183478|nm0025603,\N
tt0319623,nm1188219,\N
tt0319736,nm0764316,nm0438499|nm0592795|nm0707304|nm0764316
tt0319787,nm0802692,\N
tt0320097,nm0223522,nm0080327|nm0415514|nm0796503
tt0320100,nm0781830,nm1785727|nm1524886
tt0320210,nm0786042,nm1588355
tt0320394,nm0781830,nm0310170
tt0320792,nm0849200,nm0080432|nm0765166
tt0321067,nm0438029,nm0080327|nm1122442|nm1203918
tt0321421,nm1347461,\N
tt0321494,nm0940326,nm0000636|nm0996154|nm0940326
tt0322027,nm0195934,nm1014395|nm0451311|nm0451314|nm1351748
tt0322653,nm1189376,nm1189376|nm1190754
tt0322814,nm1196622,nm0347899|nm1196622
tt0322936,nm1194320,nm1219722|nm0903423
tt0323013,nm1027719,nm0015287|nm1260845
tt0323415,nm0440267,nm0440267|nm1196789
tt0324951,nm0223485,nm1122442|nm1300956
tt0324977,nm0765873,nm0792281|nm1347553
tt0325041,nm0442479,nm1202285
tt0325447,nm0474775,nm0066074
tt0325527,nm0905561,\N
tt0326576,nm0122216|nm0122217,nm1209132|nm0333033
tt0326600,nm0451326,nm3076383
tt0326722,nm0756959,nm0439784|nm0576540|nm0756959|nm1033012|nm0864605
tt0326745,nm3058370,nm1178114|nm0792767
tt0326805,nm0527453,\N
tt0326983,nm0463319,nm1226960|nm3168813|nm0463319|nm1245832|nm0802143
tt0327004,nm0788159,\N
tt0327005,nm0155027,\N
tt0327071,nm0451600,nm0415514|nm1050292
tt0327403,nm1234320,nm1956050|nm0659760
tt0327648,nm0708001,nm0023551|nm3029835|nm2136994
tt0328503,nm1139068,nm1330622|nm1139068|nm1330914|nm1330946
tt0328671,nm0223522,nm1178114|nm0415514|nm1182139|nm1182352
tt0328729,nm0536705,nm1375524|nm0536705|nm0796503
tt0328998,nm0787453,nm0764316|nm0787453|nm1242272
tt0329354,nm0141033,nm0141033
tt0330019,nm0151546,\N
tt0330082,nm0004072,nm0004072
tt0330217,nm0539495,nm0101555|nm1306273|nm0787022
tt0330505,nm0196380,nm0802379
tt0330783,nm1178654,nm0542498|nm1242005
tt0330843,nm1249945,nm0711745|nm0347899
tt0331186,nm0839348,nm0047983
tt0331216,nm0223522,nm2236210|nm0451168|nm1182352
tt0331256,nm1242250,nm0080315|nm1665339
tt0331294,nm0890320,\N
tt0331421,nm0539491,nm0442396|nm0451168|nm0661494
tt0331479,nm0619777,nm3806088
tt0331639,nm0885537,nm0885537|nm1520918
tt0331851,nm0409790,nm0015287|nm0409790
