crew_id,name,born_year,death_year,profession,known_for
nm1030391,Irshad Kamil,\N,\N,writer|music_department|soundtrack,tt4832640|tt1839596|tt5997666|tt2461132
nm10304029,Narayan Dharap,\N,\N,writer,tt8239946|tt6018556
nm1031494,Arabinda Mukhopadhyay,1919,2016,director|writer|assistant_director,tt2902584|tt0243855|tt0066758|tt1587224
nm1031548,Naeem-Ejaz,\N,\N,writer,tt0438875|tt0135621|tt0104605|tt0309618
nm1031555,Anil Nagrath,\N,\N,actor|assistant_director|miscellaneous,tt0079963|tt0089552|tt0095198|tt0213773
nm1032084,Amrita Pritam,1919,2005,writer|music_department|soundtrack,tt0363729|tt1620501|tt0347779
nm1032152,Bala Rajasekharuni,\N,\N,miscellaneous|producer|writer,tt10525180|tt2006721|tt0758734|tt0292527
nm1032369,Pranab Roy,\N,\N,music_department|writer|actor,tt4771706|tt1593690|tt0052065|tt7662160
nm1033012,Jayshree T.,\N,\N,actress|writer|miscellaneous,tt0155106|tt0187279|tt0395434|tt0435079
nm1033297,Chi Udayashankar,\N,\N,writer|music_department|actor,tt0363994|tt1360153|tt8067498|tt0232152
nm1033349,Valmiki,\N,\N,writer,tt0251404|tt8230598|tt0259534|tt0242840
nm1035272,Bharat Dave,\N,\N,actor|writer,tt0233770|tt0233226
nm10360259,Samrat,\N,\N,writer,tt9496212
nm10360928,Shubham Ghude,\N,\N,writer,tt1562872
nm10366739,Yash Keswani,\N,\N,writer|miscellaneous,tt10885444|tt9501266
nm10376879,Aditya Sinha,\N,\N,writer,tt6986710
nm10376880,Karl Dunne,\N,\N,writer,tt6986710
nm10387483,Darius Yarmil,\N,\N,writer,tt8983168
nm10387484,Junaid Wasi,\N,\N,writer,tt8983168
nm10393752,Anwar Shah,\N,\N,writer,tt7550816|tt2009524|tt2008530
nm1040163,Shashi Goswami,\N,\N,producer|writer|costume_department,tt0234542|tt0072100|tt0286728|tt0234054
nm1040879,Harin Mehta,\N,\N,writer,tt0177498|tt0266832|tt0233566
nm1041791,Tomomi Tsutsui,\N,\N,writer|producer,tt0485292|tt0095272|tt0091989|tt0397317
nm1042581,Arun Bhatt,\N,\N,director|assistant_director|writer,tt0337650|tt4601946|tt2748626|tt0247015
nm10443374,Abhishek Dixit,\N,\N,director|writer,tt9319812
nm10452832,Payal Ashar,\N,\N,assistant_director|writer|costume_department,tt2417560|tt9105014
nm10472898,Niket Pandey,\N,\N,writer,\N
nm10482678,Manju Garhwal,\N,\N,writer|producer,tt0401050|tt3382148|tt3002510|tt4827440
nm1050292,Rahul Nanda,\N,\N,miscellaneous|actor|writer,tt2178470|tt0218533|tt0461936|tt0347473
nm10511453,Suraj Majhi,\N,\N,writer|editorial_department|script_department,tt6173990|tt7172800|tt7341406|tt7493710
nm1054473,Manish Acharya,1967,2010,actor|cinematographer|producer,tt0362771|tt1012757|tt8885192|tt1172203
nm1054963,Robin Henry,\N,\N,writer|actress,tt0375791|tt0120551|tt0117983|tt0225029
nm10550293,Himanshu Tripathi,\N,\N,nan,\N
nm1055051,Mohan Azaad,\N,\N,writer|actor|director,tt2319775|tt0982875|tt3177332|tt0267363
nm1055105,Madhur Bhandarkar,1966,\N,writer|director|actor,tt0819810|tt0267363|tt0443708|tt0964516
nm1055782,Naqsh Lyallpuri,1928,2017,music_department|soundtrack|writer,tt1512844|tt0230527|tt0293081|tt0384915
nm1055879,Masud Mirza,\N,\N,writer|director|actor,tt1508259|tt2014409|tt0267363
nm1056425,Rajpal Yadav,1971,\N,actor|writer|director,tt0995031|tt0991346|tt0347304|tt0251756
nm10581561,Ahsan Rizvi,\N,\N,writer,\N
nm1059103,Vivek Oberoi,1976,\N,actor|writer|producer,tt6112414|tt0296574|tt0330843|tt1029231
nm10596791,Shams Lacknavi,\N,\N,writer,\N
nm10596792,Munish Ahdul Baqui,\N,\N,writer,\N
nm1061879,Kazue Abe,\N,\N,writer,tt0182637
nm1062080,Saket Chaudhary,\N,\N,director|writer,tt0480572|tt3302962|tt0249371|tt5764096
nm1062361,Tsuyoo Hayashi,\N,\N,writer,tt0182637
nm1062622,Mikio Matsushita,1948,\N,writer,tt0068792|tt0182637|tt1558584|tt0228850
nm1062765,Naresh Pal,\N,\N,writer|miscellaneous,tt0267703|tt0230346
nm1063072,Abbas Tyrewala,1984,\N,writer|music_department|soundtrack,tt0473367|tt0379370|tt0347473|tt0374887
nm1063074,Shozo Uehara,1937,\N,writer|soundtrack,tt0184152|tt1030467|tt0111919|tt0072511
nm1064069,Tatsurô Nagai,\N,\N,writer,tt0182637|tt0137287
nm1065687,Naushir Khatau,\N,\N,writer|actor|miscellaneous,tt0133024|tt0206020|tt0099429|tt0114230
nm1066221,Anil Pandit,\N,\N,actor|writer|director,tt1525872|tt1499700|tt0396255|tt3005366
nm1066482,Vinay Sapru,\N,\N,director|actor|assistant_director,tt0449306|tt3595298|tt5255710|tt1620719
nm1068905,Namrata Singh Gujral,1976,\N,actress|director|producer,tt1489877|tt1971310|tt2225858|tt0485185
nm1069826,Goutham Vasudev Menon,\N,\N,director|writer|producer,tt1602585|tt1609168|tt1180583|tt4258292
nm1069827,Meraj,\N,\N,assistant_director|director|actor,tt2858680|tt0215466|tt1773306|tt0379252
nm1070009,Emmanuel Pappas,1975,\N,miscellaneous|production_manager|producer,tt5013056|tt6723592|tt1345836|tt7126948
nm1070317,Digvijay Singh,1973,\N,director|writer|producer,tt1566409|tt0395692|tt0299027
nm1072561,Anant Balani,1962,2003,director|writer|producer,tt0382188|tt0385793|tt0102645|tt0348190
nm10753968,Parinda Joshi,\N,\N,writer,\N
nm1077277,N. Maharajan,\N,\N,director|writer,tt0264210|tt4516596|tt1265633|tt0300028
nm1077919,Kawal Sharma,\N,\N,director|writer|producer,tt2224282|tt0317641|tt0359657|tt0361772
nm1077938,Charandas Shokh,\N,\N,writer|director|assistant_director,tt0366935|tt0374066|tt0247394|tt0074949
nm1079062,Oriol Paulo,1975,\N,writer|director|editorial_department,tt5101192|tt1512685|tt1937149|tt4857264
nm10795416,Bhooshan,\N,\N,nan,tt0230033
nm1082205,Anand Romani,\N,\N,writer,tt0395715|tt0309005|tt0064857|tt0239523
nm1082555,Ashu Trikha,\N,\N,director|special_effects|writer,tt0445056|tt0813996|tt2941856|tt3640942
nm10842954,Amit Kr. Jha,\N,\N,editor|producer|writer,tt1744641|tt6241584|tt7722484
nm1084488,Umesh Shukla,\N,\N,writer|director|actor,tt6580564
nm1085096,Prashant Chadha,\N,\N,director|writer|editor,tt0814295|tt2033947|tt0301677|tt0995840
nm10874060,Nirmaan Dsingh,\N,\N,writer|assistant_director,\N
nm1088936,Gyandev Agnihotri,\N,\N,writer|assistant_director|music_department,tt0080638|tt0079584|tt0083349|tt0246809
nm1089144,Praveen Bhardwaj,\N,\N,music_department|soundtrack|composer,tt0337633|tt0420175|tt1534496|tt1633250
nm1089924,Shafi Hakim,\N,\N,writer|composer,tt0960811|tt0089599
nm1090228,Baldev Khosa,\N,\N,actor|writer|location_management,tt0302952|tt0164538|tt0109010|tt0445085
nm1090330,Deepak Kulkarni,\N,\N,writer|actor,tt0301250|tt0302524|tt0418096|tt1608768
nm10927237,K.G.R Ashok,\N,\N,writer,\N
nm1092987,Kapil Kumar,\N,\N,soundtrack|writer,tt0156258|tt0156290
nm1093039,Mike Flanagan,1978,\N,editor|writer|director,tt5606664|tt6763664|tt5022702|tt3748172
nm1093059,Atul Sharma,\N,\N,writer|soundtrack|script_department,tt1466066|tt0342624|tt0409068|tt1202344
nm10931379,Bashir Badr,\N,\N,nan,\N
nm10931380,Akbar Allahabadi,\N,\N,nan,\N
nm10931381,Brij Narayan Chakbast,\N,\N,nan,\N
nm1094938,Sri Anekar,\N,\N,assistant_director|editor|writer,tt0048816|tt0073391|tt0231817|tt0062897
nm10957779,Ramashrit Joshi,\N,\N,actor|writer,tt7399470|tt7919680
nm1095779,Biresh Chatterjee,\N,\N,writer|director|assistant_director,tt1590140|tt1594554|tt1593746|tt0989846
nm1098462,Heeraz Marfatia,\N,\N,director|writer|producer,tt3064438|tt2033947|tt7305564|tt0303306
nm1099235,Sheena Parikh,\N,\N,costume_designer|writer|assistant_director,tt0248126|tt0456144|tt1187043|tt0892874
nm1099583,Ram,\N,\N,miscellaneous|camera_department|make_up_department,tt0116024|tt0375611|tt0218533|tt0211934
nm1100075,Shaktimaan Talwar,\N,\N,writer,tt0284137|tt1185412|tt0437182|tt0347167
nm1100176,Mohini N. Sippy,\N,\N,writer,tt0215911|tt0069671|tt0072783|tt0073391
nm1100902,Paromita Vohra,\N,\N,director|actress|writer,tt0357283|tt1773764|tt1158809|tt10376266
nm11026114,Danish Singh,\N,\N,director|writer,\N
nm1104579,Aadesh K. Arjun,\N,\N,writer,tt0279021|tt0104605|tt0316911|tt0116024
nm11056195,Jai Prakash Chouksey,\N,\N,nan,\N
nm1105866,P.D. Mehra,\N,\N,writer,tt1512870|tt0361773|tt0102846|tt0359965
nm1106372,Sudhakar Sharma,1955,\N,music_department|soundtrack|writer,tt0233856|tt0326576|tt0475627|tt0278522
nm1107506,Shashi Kumar,\N,\N,actor|music_department|writer,tt0265730|tt0470399|tt0110076|tt0495111
nm1107586,Ravindra Rawal,\N,\N,music_department|soundtrack|writer,tt0110076|tt0945604|tt0285940|tt0165610
nm1110074,Benny Mathews,\N,\N,director|writer|art_director,tt1122587|tt0829278|tt0306228|tt4396888
nm1110123,Soham Mehta,\N,\N,editor|editorial_department|producer,tt9353586|tt2428368|tt1735948|tt2822864
nm1110725,Prabhat Roy,\N,\N,director|writer|assistant_director,tt7351230|tt4772968|tt0363905|tt0363691
nm1110850,V. Shekhar,\N,\N,director|writer,tt0305871|tt8943246|tt8976728|tt9021032
nm1112260,K. Subhash,\N,\N,director|writer|producer,tt2112124|tt0438875|tt0305951|tt1039989
nm1119681,S.V. Rajendra Singh,1948,\N,director|writer|producer,tt1392100|tt0307202|tt4193956|tt0359688
nm1121795,S.M. Abbas,\N,\N,writer|director|actor,tt0054302|tt0215827|tt0239452|tt0388913
nm1122077,Harsh Chhaya,1970,\N,actor|director|writer,tt1802133|tt0400977|tt7260848|tt5304172
nm1122197,Irene Dhar Malik,\N,\N,editor|producer|writer,tt0109010|tt1472036|tt0808164|tt8157626
nm1122375,Tarun Ghosh,\N,\N,actor|writer|miscellaneous,tt0154663|tt0175530|tt2737210|tt0154412
nm1122442,Sutanu Gupta,\N,\N,writer|editor|editorial_department,tt0220596|tt0099652|tt0106655|tt0321067
nm1123313,Kaul Tarun Sen,\N,\N,writer,tt0275442
nm1126068,Meghna Gulzar,\N,\N,director|writer|assistant_director,tt7098658|tt4934950|tt4430212|tt0307866
nm1126884,Shomu Mukherjee,1943,2008,writer|producer|director,tt0257475|tt0187395|tt0111067|tt0359266
nm1126979,Rajshree Ojha,\N,\N,director|writer|producer,tt5207116|tt0307989|tt1252475|tt6437190
nm1127232,Phanishwar Nath Renu,\N,\N,writer,tt0061072
nm1129275,K.A. Narayan,\N,\N,writer|miscellaneous|script_department,tt0071541|tt0158331|tt0154685|tt0055949
nm1131933,Satyajit Bhatkal,\N,\N,director|writer|miscellaneous,tt0169102|tt2360717|tt0417528|tt1605790
nm1135640,Dilip Chitre,1938,2009,writer|music_department|director,tt0153545|tt0309632|tt0085178
nm1136699,Vijay Kaul,\N,\N,writer|assistant_director|director,tt0110140|tt0073104|tt1784356|tt0083349
nm1137593,Arpita Pal,1979,\N,actress|music_department|writer,tt1014672|tt4163596|tt0322004|tt4249058
nm1138093,Laxmikant Sharma,\N,\N,writer,tt1002683|tt0239654|tt0088099|tt0359457
nm1139068,Akbar Khan,\N,\N,actor|director|producer,tt0356666|tt0175450|tt0328503|tt5269346
nm1141624,Shaheen Iqbal,\N,\N,music_department|writer,tt6941560|tt0311337|tt3290688|tt0317641
nm1144751,Pratibha Acharya,\N,\N,writer,tt0248216|tt0480572
nm1145539,Niranjan Iyengar,\N,\N,writer|music_department|soundtrack,tt1188996|tt0347304|tt2385104|tt1562871
nm1145607,Nuzhat Khan,\N,\N,costume_designer|actor|writer,tt0473367|tt0169102|tt0151150|tt0290820
nm1145655,Shirish Kunder,1973,\N,editor|writer|director,tt1918886|tt1024943|tt0347473|tt0456481
nm1146214,Amin Sayani,1932,\N,miscellaneous|actor|writer,tt0079584|tt0109117|tt0169102|tt0211934
nm1147556,K.S. Adiyaman,\N,\N,director|writer,tt1640706|tt0430589|tt2081165|tt0453188
nm1149334,Prasoon Joshi,\N,\N,music_department|soundtrack|writer,tt2356180|tt0986264|tt0439662|tt0405508
nm1149889,Raj Marbros,\N,\N,director|assistant_director|writer,tt0215267|tt0301240|tt0056232|tt1523412
nm1150656,Remo D'Souza,\N,\N,miscellaneous|actor|director,tt3735246|tt7431594|tt5235880|tt4535650
nm1150796,Sajid Ali,\N,\N,composer|soundtrack|music_department,tt0418362|tt2077833|tt2112131|tt1620719
nm1150959,Vipul Amrutlal Shah,\N,\N,producer|director|writer,tt0306434|tt1396208|tt0795434|tt2556308
nm1150970,Surendra Sharma,\N,\N,actor|writer|composer,tt0797833|tt0109091|tt0454510|tt2023645
nm1152961,Bhag Singh,\N,\N,actor|writer|assistant_director,tt2420200|tt0445085|tt0061206|tt0367927
nm1154600,Chandan Arora,\N,\N,editor|editorial_department|camera_department,tt0296574|tt0251756|tt1029231|tt1573482
nm1156290,Jaideep Sahni,\N,\N,music_department|soundtrack|writer,tt1182937|tt0871510|tt8108198|tt0296574
nm1158647,Kapil Chopra,\N,\N,writer|producer|assistant_director,tt2319889|tt0213890|tt0248126|tt0347304
nm1159647,Punit Malhotra,\N,\N,director|assistant_director|writer,tt1667838|tt2275794|tt0248126|tt0347304
nm1160075,Mohanji Prasad,\N,\N,director|producer|writer,tt0231214|tt5216698|tt0311029|tt0267742
nm1160119,Rajat Rakshit,\N,\N,director|writer,tt1995418|tt0405856|tt0359875|tt0361601
nm1160321,Din Dayal Sharma,\N,\N,writer|director|assistant_director,tt0268146|tt0082644|tt0293589|tt0077168
nm1160374,Tarun Mansukhani,\N,\N,assistant_director|director|actor,tt0213890|tt1185420|tt0172684|tt0248126
nm1162002,Manish Jha,1978,\N,director|writer|actor,tt0379375|tt3224258|tt0953306|tt0318161
nm1162601,Rajasekhar,\N,\N,director|writer|cinematographer,tt1394224|tt0362674|tt4246776|tt0323163
nm1163220,Sushmita Banerjee,1964,2013,writer,tt0312664
nm1163386,Kumar Bhatia,\N,\N,writer|director|actor,tt0317355|tt2504274|tt1604826|tt0388554
nm1163799,Ujjwal Chatterjee,\N,\N,writer|director|producer,tt0312664|tt0489582|tt1407929|tt3209244
nm1164074,Sunder Dar,\N,\N,writer|director,tt0178196|tt0360463|tt0316506
nm1164191,Shobhna Desai,\N,\N,producer|writer,tt8765598|tt8783040|tt0306434|tt11120394
nm1164921,Torstein Grude,\N,\N,producer|writer|cinematographer,tt2196638|tt2375605|tt3004140|tt6273226
nm1165295,Irshad,\N,\N,miscellaneous|director|writer,tt0319020|tt0316733|tt0479747|tt0053999
nm1165501,Prakash Kapadia,\N,\N,writer,tt3735246|tt0375611|tt0238936|tt5190958
nm1165503,Y.N. Kapoor,\N,\N,writer,tt0316911
nm1167643,Shubhrajyoti,\N,\N,actor|writer,tt0312664|tt6716446|tt10747058|tt1469866
nm1168263,Nirmal Verma,1929,2005,writer,tt1252475|tt0068929
nm1171925,Sailesh Dey,\N,\N,writer,tt0079221|tt0139446|tt1402504|tt7726376
nm1172043,Farhan,\N,\N,writer,tt0277981
nm1173370,Anuradha Tiwari,\N,\N,writer|director|assistant_director,tt1949548|tt0248617|tt4165798|tt0964516
nm1174579,Ravi Kapoor,\N,\N,writer,tt0234000|tt0113526|tt0151206|tt0136352
nm1178114,Ikram Akhtar,\N,\N,writer|director|assistant_director,tt0326745|tt1708532|tt4321214|tt1508950
nm1178159,Usmon Azim,\N,\N,writer,tt0309087
nm1178212,Sony Bhatt,\N,\N,writer,tt0282268
nm1178697,Khalid Siddiqui,\N,\N,actor|writer|assistant_director,tt1454012|tt0095955|tt1166100|tt0945604
nm1179055,Ravinder Prashar,\N,\N,assistant_director|writer,tt0189492|tt0282268|tt0211126
nm1179291,Rafiq Talukdar,\N,\N,writer,tt0309087|tt0366041
nm1179457,Milap Zaveri,\N,\N,writer|director|actor,tt0347278|tt8202612|tt0294662|tt2792284
nm1181573,Aziz Kashmiri,\N,\N,music_department|writer|actor,tt3074322|tt0430232|tt0290689|tt0232529
nm1182139,Imtiaz Patel,\N,\N,writer,tt0396255|tt0297983|tt0348824|tt0267548
nm1182352,Yunus Sajawal,\N,\N,writer|director,tt0348824|tt0297983|tt4535650|tt2112124
nm1184733,Ajit Singh Deol,\N,\N,actor|producer|director,tt0216110|tt0302952|tt0445085|tt0243639
nm1185046,Shyam Gupta,\N,\N,producer|writer|director,tt2706294|tt0112459|tt0391079|tt0116407
nm1185342,Bobby Khan,\N,\N,writer|actor|miscellaneous,tt1420539|tt1099982|tt1499935|tt2346744
nm1186435,Rajnish Thakur,\N,\N,writer|director|actor,tt0349333|tt2232524|tt0847180|tt0461125
nm1189376,Sanjay Gadhvi,\N,\N,director|writer|actor,tt1034449|tt0441048|tt0322653|tt0422091
nm1190754,Mayur Puri,\N,\N,writer|music_department|soundtrack,tt3863552|tt6629976|tt2461132|tt1024943
nm1191448,Santosh Vyas,\N,\N,writer,tt0077596
nm1191768,Joy Fernandes,\N,\N,actor|writer,tt1415252|tt0335044|tt0995740|tt2188811
nm1193115,Amit Kumar,\N,\N,director|writer|assistant_director,tt0397941|tt2198235|tt4005402|tt9805612
nm1193346,Sean Ellis,1970,\N,director|writer|producer,tt1845838|tt4190530
nm1193605,Raqueeb Alam,\N,\N,music_department|soundtrack|writer,tt1010048|tt0245830|tt1647668|tt1191121
nm1194308,P.L. Deshpande,\N,\N,writer|actor|director,tt0056805|tt0213836|tt0214627|tt0251067
nm1194313,Mahasweta Devi,1926,2016,writer,tt0063540|tt0178562|tt0108001|tt0832902
nm1194320,Rahul Dholakia,\N,\N,director|writer|producer,tt1637718|tt3405236|tt0433425|tt1309561
nm1194981,Gautam Joglekar,\N,\N,director|actor|writer,tt6385820|tt7288806|tt1069262|tt0273884
nm1195250,Hriday Lani,\N,\N,writer|music_department|soundtrack,tt0115484|tt0200087|tt0814295|tt1369669
nm1196064,Ranbir Pushp,\N,\N,writer|actor|director,tt0113528|tt1228707|tt0317569|tt0115484
nm1196622,Balraj Tah,\N,\N,director|writer|producer,tt0322814
nm1196789,Valsalam-Vathussery,\N,\N,writer,tt5861306|tt0323415
nm1197951,M. Bhaskar,1935,2013,director|assistant_director|writer,tt10687386|tt0176075|tt0154821|tt0323553
nm1198745,Arun Kumar,\N,\N,writer|camera_department,tt1809399|tt0222024|tt0190419
nm1199067,Samir Chowdhury,\N,\N,assistant_director|director|writer,tt2609704|tt0052560|tt0137362|tt1499632
nm1199935,Vinod Ranganathan,\N,\N,writer|actor,tt0362771|tt3476414|tt0307837|tt0214931
nm1200234,Sanjay Upadhyay,\N,\N,director|writer|assistant_director,tt4332882|tt0337633|tt0111631|tt0178392
nm1200832,Mani Shankar,\N,\N,writer|director|special_effects,tt0313844|tt1287847|tt0366985|tt0444913
nm1201120,Meenakshi Sharma,\N,\N,writer|actress|assistant_director,tt2246533|tt1673424|tt2213054|tt0364303
nm1201747,Ashim Ahluwalia,\N,\N,director|writer|cinematographer,tt6926486|tt1629715|tt0326257|tt0478176
nm1202191,Massimo Carlotto,1956,\N,writer,tt0399072|tt3678782|tt0325011|tt1565773
nm1202285,Kavita Choudhary,\N,\N,writer,tt0325041
nm1203138,Kabir Khan,\N,\N,director|producer|writer,tt0770214|tt2016894|tt0325413|tt3863552
nm1203774,K. Pappu,\N,2005,director|writer|producer,tt0316827|tt0172617|tt0358261|tt0114225
nm1203918,Ravi Rai,\N,\N,assistant_director|director|writer,tt0402796|tt0861703|tt0321067|tt2674286
nm1205556,R.S. Mani,\N,\N,director|miscellaneous|music_department,tt0080653|tt0119239|tt1463184|tt0420332
nm1206032,Dilip Shankar,\N,\N,director|writer,tt2158633|tt0172089|tt0378155|tt0845503
nm1206356,Jeetu Arora,\N,\N,assistant_director|director|actor,tt8523124|tt1900118|tt4107858|tt0435390
nm1206432,Bharat B. Bhalla,\N,\N,writer|actor|producer,tt0102835|tt0101283|tt0215132|tt0379250
nm1207038,Ajay Kashyap,\N,\N,director|writer|cinematographer,tt0361761|tt0359168|tt0110795|tt0361904
nm1207042,Brij Katyal,\N,2018,writer|director,tt0230717|tt2617778|tt0061206|tt0305689
nm1207145,Lilliput,\N,\N,actor|writer,tt0390729|tt0813540|tt0126234|tt0176016
nm1207480,Aditya Raj,\N,\N,assistant_director|actor|director,tt0101283|tt0459652|tt0808457|tt5024066
nm1209132,Shiraz Ahmed,\N,\N,writer|actor,tt1017456|tt0366630|tt7431594|tt0418460
nm1209468,Priya Chandrasekar,\N,\N,assistant_director|script_department|writer,tt0272651|tt0255713|tt0286942|tt0296621
nm1210614,Prawaal Raman,\N,\N,writer|director|assistant_director,tt0296574|tt1883121|tt4024944|tt4552486
nm1210960,Nidhi Tuli,\N,\N,producer|director|writer,tt0151150|tt1166100|tt9679946|tt7980950
nm1212237,Ravi Kumar,1971,\N,director|writer|producer,tt0488928|tt0839742|tt0392105|tt0327054
nm1212517,Salim Bijnori,\N,\N,music_department|soundtrack|writer,tt1372266|tt1324025|tt0310254|tt1637692
nm1212772,Kapil Dev,\N,\N,assistant_director|writer|miscellaneous,tt0367695|tt0392139|tt0413984|tt3058446
nm1213496,Gauri Prasanna Mazumder,1924,1986,music_department|writer,tt0177497|tt0152700|tt0053104|tt0233937
nm1216112,A.K. Chaturvedi,\N,\N,writer|miscellaneous,tt0110795|tt0133024
nm1216990,Nabh Kumar 'Raju',\N,\N,director|writer|assistant_director,tt9777478|tt9592292|tt0418598|tt0226786
nm1217897,Shahjahan,\N,\N,assistant_director|actor|miscellaneous,tt0082594|tt0092026|tt0363525|tt0101284
nm1218054,N. Syed,\N,\N,writer,tt0110795
nm1218230,Akshay Verma,\N,\N,music_department|actor|composer,tt1954470|tt9675716|tt2317337|tt1314367
nm1219722,Raman Bharadwaj,\N,\N,writer|director,tt1961330|tt0322936|tt0392950|tt7427888
nm1220246,Bala,\N,\N,writer|director|producer,tt0265730|tt0376076|tt2542406|tt1379228
nm1221018,Jagmohan Kapoor,\N,\N,writer,tt0187351|tt0091601|tt1407248
nm1221210,Pandit Madhur,\N,\N,writer|music_department|producer,tt0242760|tt0242570|tt0242636|tt0242881
nm1221396,Achala Nagar,\N,\N,writer|actress,tt0337578|tt0247910|tt0158827|tt0429541
nm1221568,Madhukar Pradhan,\N,\N,writer|assistant_director,tt0134047|tt0377632
nm1223294,Homi Adajania,\N,\N,director|writer|actor,tt3142688|tt0412308|tt2168910|tt5542802
nm1223910,Sujoy Ghosh,1966,\N,writer|director|producer,tt0347278|tt1821480|tt8130968|tt1227762
nm1224062,Z. Hussain,\N,\N,writer,tt0072632
nm1224429,Nitya Mehra,\N,\N,director|assistant_director|writer,tt0454876|tt5197544|tt2792284|tt0461936
nm1224716,V.D. Puranik,\N,\N,actor|writer|assistant_director,tt0073224|tt0068938|tt0246286
nm1224744,R.K. Rakhan,\N,\N,writer|director,tt0056232|tt0271587|tt0425385
nm1224879,Pradeep Sarkar,1955,\N,director|writer|producer,tt0985636|tt0437407|tt5669082|tt3495000
